alignment_condition_id,condition_index,opinion_index,attack_index,opinion_label,attack_label,target_alignment_z,achieved_alignment_z,profile_id,exposure_position_id,ae_private,ae_private_percentile_within_condition,exposure_outgoing_visibility_weight,sender_reach_percentile_within_condition,node_area,layout_x,layout_y
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0458,139411,27.0,0.15,0.5248424019578145,0.16,36.879999999999995,-0.3123953896856071,-0.18079641896102247
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0608,23157,27.0,0.15,0.4814630784864689,0.15,35.7,-0.3868694017004375,-0.455265803171792
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0790,48939,27.0,0.15,0.2620498739653896,0.14,34.52,0.1552652178391666,0.8363977041860378
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0269,229697,26.0,0.115,0.2606318265851117,0.13,33.34,-0.622853569680263,0.30134971549868034
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0272,308087,26.0,0.115,0.2000251552656693,0.12,32.16,0.13503238477930285,0.41222074268572606
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0219,177674,61.0,0.905,0.1965374054740422,0.11,30.98,-0.791479994548726,0.7080288298784163
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0131,59310,61.0,0.905,0.1813479720219435,0.1,29.8,-0.6246818524553757,-0.12851364891335396
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0633,29880,65.0,0.925,0.1671007013916554,0.09,28.619999999999997,-0.7007355375504638,0.251914769727183
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0390,249656,65.0,0.925,0.1310249369826948,0.08,27.439999999999998,-0.1433944833164737,0.5906148641754193
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0542,129225,68.0,0.95,0.0655124684913474,0.065,25.67,-0.5907805618450088,0.11540966418391965
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0669,106070,67.0,0.94,0.0655124684913474,0.065,25.67,-0.24804469003063628,0.5483590044417473
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0253,388514,75.0,1.0,0.0,0.03,21.54,-0.1851498738924359,0.4662772163656343
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0204,96044,74.0,0.99,0.0,0.03,21.54,-0.8599169903260632,-0.19463830360583403
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0472,225617,70.0,0.98,0.0,0.03,21.54,-0.35508262579199307,0.6533670048806731
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0295,324201,69.0,0.965,0.0,0.03,21.54,-0.7200769248289148,0.07339671900313753
condition_15__alliance_commitment_support__credentialed_domain_persona_fabrication,15,0,2,Alliance_Commitment_Support,Credentialed_Domain_Persona_Fabrication,-0.3,-0.289482259300087,profile_0521,364420,69.0,0.965,0.0,0.03,21.54,0.23153308047082719,0.33756790860618224
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0535,31639,0.0,0.01,1411.096550742696,1.0,136.0,0.15320712199919215,-0.06421629567665527
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0148,61017,10.0,0.02,1380.514047713456,0.99,134.82,-0.2811031277258912,0.051405400399938427
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0753,377169,13.0,0.035,1250.473657686172,0.98,133.64,-0.19325450500507096,0.11094509184574186
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0795,363863,13.0,0.035,1242.482382717748,0.97,132.45999999999998,-0.19196392837051937,0.16337159324040046
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0749,108461,14.0,0.055,1044.1585959231788,0.96,131.28,-0.35641565248915746,0.26413332161175945
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0745,31772,14.0,0.055,1031.385356771597,0.95,130.1,-0.08764134363350684,0.115088673153845
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0176,369106,60.0,0.94,1020.2121868691466,0.94,128.92,-0.25841405626389324,0.09200505072907886
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0585,345831,55.0,0.93,984.7526658749454,0.93,127.74000000000001,-0.34600394171921184,0.032203442385468656
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0391,258451,54.0,0.915,941.3982741273376,0.92,126.56,-0.0013348034920679331,0.06909745651392292
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0519,115748,54.0,0.915,864.0790424099247,0.91,125.38000000000001,-0.53277080856193,0.406237256137291
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0778,267868,53.0,0.9,856.4234967177572,0.9,124.2,-0.2787063419722436,0.19170672243762416
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0233,336741,52.0,0.89,823.4245157695827,0.89,123.02,-0.09190631446934198,0.01629759230328143
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0165,241036,51.0,0.88,800.3580075086691,0.88,121.84,-0.4763167373229029,0.5510764348474887
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0052,345402,50.0,0.865,782.3050444692047,0.87,120.66,-0.46111052016705295,0.13202803773280583
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0143,83111,50.0,0.865,771.7564739211396,0.86,119.48,-0.23022766275792264,0.3532447705589596
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0717,235919,48.0,0.85,689.8402743889386,0.85,118.3,-0.5209892404510001,0.24546303614882028
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0307,194290,47.0,0.84,689.1911475935063,0.84,117.11999999999999,0.3418907594847087,-0.2474584410865994
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0066,247716,46.0,0.83,657.2179268222861,0.83,115.94,0.5204834621615103,-0.39900664719198736
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0219,313305,45.0,0.815,561.3581423560343,0.82,114.75999999999999,-0.33489341774629144,-0.0614848176992214
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0390,255702,45.0,0.815,526.6783333846322,0.81,113.58000000000001,-0.1914050019479145,-0.013478209923190692
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0065,107328,44.0,0.79,504.03586862669806,0.8,112.4,0.42240573506283746,-0.17726061331960719
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0253,9057,44.0,0.79,500.34946868055874,0.79,111.22,0.4513318954153744,-0.3474382050574907
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0368,233047,44.0,0.79,489.5502042854534,0.78,110.04,-0.3034656905159872,0.4082463593622186
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0649,383153,43.0,0.77,474.76795613267535,0.77,108.86,0.061460698333706806,0.19934947034417314
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0131,348993,41.0,0.755,468.4942397308576,0.76,107.68,-0.471657539591825,-0.17318066351324182
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0167,253818,41.0,0.755,454.2558662441609,0.75,106.5,0.7501361143642608,-0.20343570452802623
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0005,20711,40.0,0.7,411.1460601001,0.74,105.32,0.001638459700379704,0.359460142764999
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0076,39505,40.0,0.7,407.3835362017549,0.73,104.14,-0.3820819011327872,0.19302285223452734
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0111,274785,40.0,0.7,380.9799882599461,0.72,102.96,-0.06764151401634964,0.1869428353604283
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0204,71058,40.0,0.7,368.1707441027483,0.71,101.78,-0.45850749023416687,0.3439642205426663
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0272,34967,40.0,0.7,319.38917249802364,0.7,100.6,0.1678003775695028,0.0981913498426072
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0445,42292,40.0,0.7,311.8248289514239,0.69,99.41999999999999,0.4845858459155426,-0.2756049068315605
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0458,137208,40.0,0.7,309.3038774943162,0.68,98.24000000000001,-0.43296519654846516,0.6507199209450789
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0645,186886,40.0,0.7,300.05521250907486,0.67,97.06,0.6043968583897406,-0.2829666253281883
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0711,184624,40.0,0.7,293.49892667873956,0.66,95.88000000000001,-0.22931981607460117,0.2405547898608393
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0663,301335,38.0,0.65,287.7727319745055,0.65,94.7,0.3478459987518017,-0.12787152102125768
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0144,384107,36.0,0.635,286.19572153394694,0.64,93.52,0.5395234116422011,-0.4625966406169585
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0395,296407,36.0,0.635,270.9056401507755,0.63,92.34,-0.7130187041272336,0.3808637241551005
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0295,279865,35.0,0.59,270.02802032793227,0.62,91.16,0.7636667081336048,-0.2812232768554615
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0486,310730,35.0,0.59,255.5366588209987,0.61,89.98,0.4719939215658523,-0.501544734368316
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0596,189612,35.0,0.59,254.60523185104248,0.6,88.8,0.774959404573716,-0.4780653241707589
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0610,124023,35.0,0.59,227.75787865894563,0.59,87.61999999999999,-0.13631345647714782,-0.11884223714574826
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0669,272159,35.0,0.59,222.82815480270477,0.58,86.44,0.5695056197557777,-0.16227313336367175
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0775,5214,35.0,0.59,193.07311518097828,0.57,85.25999999999999,-0.12194744578378265,0.2556459936004104
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0790,55031,35.0,0.59,191.38628638258115,0.56,84.08000000000001,0.7357146547565554,-0.3342207191605287
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0217,126397,34.0,0.515,188.59080265022095,0.55,82.9,0.8109763423828151,-0.5787279695094165
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0293,219034,34.0,0.515,170.93491685872138,0.54,81.72,0.5880964706198738,-0.34227698127232203
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0297,299382,34.0,0.515,131.1360495996527,0.53,80.54,0.8196357710063208,-0.3905842288948749
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0521,92368,34.0,0.515,130.25714637480633,0.52,79.36,0.9810153906619523,-0.5055835329679682
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0533,187676,34.0,0.515,119.93119154228448,0.51,78.18,0.15930233356597887,-0.24151267195704662
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0633,121432,34.0,0.515,115.38908584070774,0.5,77.0,1.0,-0.6531138908963056
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0641,174061,34.0,0.515,102.03034927841692,0.49,75.82,0.8882102782637469,-0.5533049383197944
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0747,340002,34.0,0.515,98.34393887084111,0.48,74.64,0.773983390933506,-0.6758327230790402
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0001,169089,33.0,0.465,97.33777137742476,0.47,73.46,0.6942363535704108,-0.14609050475129745
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0355,401074,33.0,0.465,87.30279092818225,0.46,72.28,0.6868475266139272,-0.5443949768007137
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0433,337637,32.0,0.445,53.04792398959006,0.45,71.1,-0.7152910869575211,-0.31917834505356346
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0590,300792,32.0,0.445,36.12517521037288,0.44,69.92,0.9213124859851288,-0.21521171834885686
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0063,129327,30.0,0.37,34.84846964609053,0.43,68.74000000000001,0.30737209592068004,-0.5147501111695428
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0172,151953,30.0,0.37,26.03327078423476,0.42,67.56,-0.12477531178849034,-0.6308835151507026
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0186,2446,30.0,0.37,16.49400577479576,0.41,66.38,-0.39287250782103517,-0.24108196170331456
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0345,80495,30.0,0.37,14.062512622268091,0.4,65.2,0.6609697666996824,-0.42819657124868715
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0372,266100,30.0,0.37,11.460040588809578,0.39,64.02000000000001,-0.2691096160423949,-0.3300610539807668
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0397,319615,30.0,0.37,11.30489438733709,0.38,62.84,-0.5529993800376094,0.03062478859633284
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0509,90090,30.0,0.37,7.549008026878127,0.37,61.66,0.4411841701916399,0.1777308796642101
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0542,251790,30.0,0.37,7.544095649370665,0.36,60.48,0.6595893671948476,0.006829311562989643
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0618,304808,30.0,0.37,6.25303876025418,0.35,59.3,-0.12917241530469387,0.3642585598466875
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0657,134305,30.0,0.37,4.707589891641579,0.34,58.120000000000005,-0.031499742456924607,-0.478934384200415
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0673,365921,30.0,0.37,4.398751170117098,0.33,56.940000000000005,-0.33728969988538343,0.5036677624001947
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0694,155983,30.0,0.37,4.29286353616776,0.32,55.76,-0.19683817908258996,-0.1962926435054889
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0754,160670,30.0,0.37,4.2287751983743025,0.31,54.58,-0.19777908924887355,0.6965623623677537
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0280,246490,29.0,0.295,3.630963282152514,0.3,53.4,-0.15236390018773516,-0.34260182200394895
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0325,382017,29.0,0.295,3.4904648145706076,0.29,52.22,-0.7087701111708137,0.14832563016829786
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0096,187031,28.0,0.28,1.9912964283228267,0.28,51.040000000000006,-0.4186654574342815,0.4283422291384706
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0019,305956,27.0,0.25,1.9054678120062671,0.27,49.86,-0.024022153509810715,0.4648556695508071
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0269,383616,27.0,0.25,1.7456795058164791,0.26,48.68,0.15690385145997662,-0.47997863629132154
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0466,384560,27.0,0.25,1.3923390322108071,0.25,47.5,-0.6637027816853982,-0.048046984858694554
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0608,198413,27.0,0.25,1.2449387926613276,0.24,46.32,-0.4868825121023256,-0.0775834038473935
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0716,550,27.0,0.25,0.9186182664017066,0.23,45.14,0.35868776208778985,0.07827850907251105
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0472,287720,26.0,0.21,0.827274205601245,0.22,43.96,0.09972221756691832,-0.11940322601548674
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0688,349850,26.0,0.21,0.8169011229854404,0.21,42.78,0.06420627901369477,0.49987404104993827
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0794,168173,26.0,0.21,0.7600948538962821,0.2,41.6,0.009310085102981761,-0.23044161996524207
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0353,347570,25.0,0.18,0.6892645570208586,0.19,40.42,0.10833924838732564,0.34511891175175846
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0364,110449,25.0,0.18,0.6176778327274192,0.18,39.239999999999995,0.1946261596764828,0.1952500470762407
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0503,366331,25.0,0.18,0.5672383139785284,0.17,38.06,0.02596692139530287,-0.39043707763574104
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0427,139411,24.0,0.135,0.5248424019578145,0.16,36.879999999999995,-0.3123953896856071,-0.18079641896102247
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0560,23157,24.0,0.135,0.4814630784864689,0.15,35.7,-0.3868694017004375,-0.455265803171792
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0579,48939,24.0,0.135,0.2620498739653896,0.14,34.52,0.1552652178391666,0.8363977041860378
condition_16__unilateralism_preference__credentialed_domain_persona_fabrication,16,1,2,Unilateralism_Preference,Credentialed_Domain_Persona_Fabrication,0.0,0.007896470631702,profile_0613,229697,24.0,0.135,0.2606318265851117,0.13,33.34,-0.622853569680263,0.30134971549868034
