source_position_id,target_position_id,exposure_weight,rank_for_receiver,interaction_types,edge_layer,backbone_reason
313305,106070,0.4119450152821966,2.0,Repost,context_induced_prompt_top30,
369106,106070,0.3513383439627541,3.0,Repost,context_induced_prompt_top30,
31772,106070,0.236156756408759,4.0,"Like,Repost",context_induced_prompt_top30,
71058,106070,0.2286284660057276,5.0,"Like,Repost",context_induced_prompt_top30,
345402,106070,0.2085869893705163,6.0,Repost,context_induced_prompt_top30,
345831,106070,0.2085869893705163,7.0,Repost,context_induced_prompt_top30,
61017,106070,0.2000251552656693,8.0,"Like,Repost",context_induced_prompt_top30,
363863,106070,0.1401159247533886,10.0,Quote,context_induced_prompt_top30,
31639,106070,0.1283131159360933,11.0,Repost,context_induced_prompt_top30,
83111,106070,0.1283131159360933,12.0,Repost,context_induced_prompt_top30,
107328,106070,0.1283131159360933,13.0,Repost,context_induced_prompt_top30,
108461,106070,0.1283131159360933,14.0,Repost,context_induced_prompt_top30,
235919,106070,0.1283131159360933,18.0,Repost,context_induced_prompt_top30,
258451,106070,0.1283131159360933,19.0,Repost,context_induced_prompt_top30,
9057,107328,1.0,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,107328,1.0,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,107328,1.0,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
247716,107328,1.0,8.0,"Quote,Repost",context_induced_prompt_top30,
253818,107328,1.0,9.0,"Like,Quote,Repost",context_induced_prompt_top30,
384107,107328,1.0,12.0,"Like,Quote,Repost",context_induced_prompt_top30,
186886,107328,0.9885200266013524,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
401074,107328,0.9868635508930644,15.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,107328,0.9705944900043868,21.0,"Like,Quote,Repost",context_induced_prompt_top30,
301335,107328,0.9435187758855716,27.0,"Like,Quote,Repost",context_induced_prompt_top30,
296407,108461,0.4784353075224832,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
305956,108461,0.2469837084961317,3.0,Like,context_induced_prompt_top30,
319615,108461,0.236156756408759,4.0,"Like,Quote",context_induced_prompt_top30,
347570,108461,0.1911137633808392,8.0,Like,context_induced_prompt_top30,
115748,108461,0.1671007013916554,9.0,"Like,Repost",context_induced_prompt_top30,
39505,108461,0.1158355035305961,23.0,Like,context_induced_prompt_top30,
369106,110449,0.4593299334664671,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
377169,110449,0.4511936331941337,2.0,"Quote,Repost",context_induced_prompt_top30,
83111,110449,0.3947472452116606,4.0,"Quote,Repost",context_induced_prompt_top30,
267868,110449,0.3681388458855172,6.0,"Quote,Repost",context_induced_prompt_top30,
336741,110449,0.3535104891177955,8.0,"Like,Repost",context_induced_prompt_top30,
31639,110449,0.340141080019058,10.0,"Like,Quote",context_induced_prompt_top30,
247716,110449,0.3053381984407712,15.0,"Like,Quote",context_induced_prompt_top30,
108461,110449,0.3026263773941697,16.0,"Like,Quote",context_induced_prompt_top30,
258451,110449,0.2765731249760421,19.0,"Like,Repost",context_induced_prompt_top30,
345831,110449,0.2247646697953228,26.0,Quote,context_induced_prompt_top30,
194290,110449,0.2085869893705163,27.0,"Like,Quote",context_induced_prompt_top30,
90090,110449,0.1770250825046778,30.0,"Like,Quote",context_induced_prompt_top30,
296407,115748,0.5954869634294437,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
241036,115748,0.2796263046331782,2.0,"Quote,Repost",context_induced_prompt_top30,
39505,115748,0.1567035560722973,12.0,Like,context_induced_prompt_top30,
61017,115748,0.1567035560722973,13.0,Like,context_induced_prompt_top30,
108461,115748,0.1283131159360933,15.0,Repost,context_induced_prompt_top30,
92368,121432,1.0,3.0,"Like,Quote",context_induced_prompt_top30,
126397,121432,1.0,6.0,"Like,Quote,Repost",context_induced_prompt_top30,
174061,121432,1.0,12.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,121432,1.0,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
340002,121432,1.0,27.0,"Like,Quote,Repost",context_induced_prompt_top30,
369106,124023,0.413592561117296,2.0,"Like,Repost",context_induced_prompt_top30,
31772,124023,0.3535104891177955,5.0,"Like,Repost",context_induced_prompt_top30,
255702,124023,0.3378310183887831,7.0,"Like,Quote",context_induced_prompt_top30,
274785,124023,0.3378310183887831,8.0,"Like,Repost",context_induced_prompt_top30,
258451,124023,0.2469837084961317,17.0,Like,context_induced_prompt_top30,
31639,124023,0.236156756408759,18.0,"Like,Quote",context_induced_prompt_top30,
184624,124023,0.236156756408759,19.0,"Like,Quote",context_induced_prompt_top30,
345402,124023,0.2286284660057276,21.0,"Like,Repost",context_induced_prompt_top30,
194290,124023,0.2247646697953228,24.0,Quote,context_induced_prompt_top30,
363863,124023,0.2208312519013573,25.0,Like,context_induced_prompt_top30,
107328,124023,0.2085869893705163,26.0,Repost,context_induced_prompt_top30,
348993,124023,0.2000251552656693,29.0,"Like,Repost",context_induced_prompt_top30,
92368,126397,1.0,9.0,"Like,Quote,Repost",context_induced_prompt_top30,
121432,126397,1.0,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
174061,126397,1.0,20.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,126397,1.0,24.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,126397,1.0,26.0,"Like,Quote,Repost",context_induced_prompt_top30,
219034,126397,1.0,28.0,"Like,Quote,Repost",context_induced_prompt_top30,
258451,129225,0.3469281174621453,1.0,"Like,Repost",context_induced_prompt_top30,
369106,129225,0.3132772110476617,2.0,Repost,context_induced_prompt_top30,
337637,129225,0.3026263773941697,3.0,"Like,Repost",context_induced_prompt_top30,
83111,129225,0.267148692227681,4.0,Repost,context_induced_prompt_top30,
61017,129225,0.2606318265851117,5.0,"Like,Repost",context_induced_prompt_top30,
108461,129225,0.2286284660057276,7.0,"Like,Repost",context_induced_prompt_top30,
336741,129225,0.2208312519013573,8.0,Like,context_induced_prompt_top30,
115748,129225,0.2085869893705163,9.0,Repost,context_induced_prompt_top30,
241036,129225,0.2085869893705163,10.0,Repost,context_induced_prompt_top30,
345402,129225,0.2085869893705163,13.0,Repost,context_induced_prompt_top30,
377169,129225,0.2085869893705163,14.0,Repost,context_induced_prompt_top30,
31639,129225,0.1283131159360933,16.0,Repost,context_induced_prompt_top30,
39505,129225,0.1283131159360933,17.0,Repost,context_induced_prompt_top30,
107328,129225,0.1283131159360933,18.0,Repost,context_induced_prompt_top30,
137208,129225,0.1283131159360933,19.0,Repost,context_induced_prompt_top30,
345831,129225,0.1283131159360933,24.0,Repost,context_induced_prompt_top30,
5214,129225,0.0655124684913474,25.0,Like,context_induced_prompt_top30,
31772,129225,0.0655124684913474,26.0,Like,context_induced_prompt_top30,
31639,129327,1.0,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
186886,129327,1.0,15.0,"Like,Quote,Repost",context_induced_prompt_top30,
187676,129327,1.0,16.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,129327,1.0,17.0,"Like,Quote,Repost",context_induced_prompt_top30,
384107,129327,1.0,28.0,"Like,Repost",context_induced_prompt_top30,
168173,134305,0.3491443678374507,8.0,"Like,Repost",context_induced_prompt_top30,
348993,134305,0.3424269520779241,9.0,"Like,Repost",context_induced_prompt_top30,
61017,134305,0.3209376035950902,10.0,"Like,Quote",context_induced_prompt_top30,
255702,134305,0.3026263773941697,13.0,"Like,Repost",context_induced_prompt_top30,
336741,134305,0.2826373701227381,16.0,"Like,Repost",context_induced_prompt_top30,
194290,134305,0.2606318265851117,18.0,"Like,Repost",context_induced_prompt_top30,
299382,134305,0.2539144108255852,22.0,"Like,Repost",context_induced_prompt_top30,
363863,134305,0.2434340565145757,25.0,"Like,Quote,Repost",context_induced_prompt_top30,
247716,134305,0.236156756408759,26.0,"Like,Repost",context_induced_prompt_top30,
267868,134305,0.236156756408759,27.0,"Like,Repost",context_induced_prompt_top30,
296407,137208,0.3469281174621453,2.0,"Like,Repost",context_induced_prompt_top30,
383153,137208,0.2671486922276809,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
369106,137208,0.2085869893705163,6.0,Repost,context_induced_prompt_top30,
5214,137208,0.1283131159360933,8.0,Repost,context_induced_prompt_top30,
124023,137208,0.1283131159360933,9.0,Repost,context_induced_prompt_top30,
363863,137208,0.1283131159360933,11.0,Repost,context_induced_prompt_top30,
61017,139411,0.441301380830445,1.0,"Like,Repost",context_induced_prompt_top30,
336741,139411,0.3469281174621453,2.0,"Like,Repost",context_induced_prompt_top30,
83111,139411,0.3307504370373388,3.0,"Like,Repost",context_induced_prompt_top30,
345402,139411,0.267148692227681,5.0,Repost,context_induced_prompt_top30,
363863,139411,0.2606318265851117,6.0,"Like,Repost",context_induced_prompt_top30,
107328,139411,0.2085869893705163,8.0,Repost,context_induced_prompt_top30,
108461,139411,0.2085869893705163,9.0,Repost,context_induced_prompt_top30,
377169,139411,0.2085869893705163,10.0,Repost,context_induced_prompt_top30,
31772,139411,0.1671007013916554,12.0,"Like,Repost",context_induced_prompt_top30,
235919,139411,0.1671007013916554,14.0,"Like,Repost",context_induced_prompt_top30,
258451,139411,0.1567035560722973,16.0,Like,context_induced_prompt_top30,
9057,139411,0.1283131159360933,17.0,Repost,context_induced_prompt_top30,
31639,139411,0.1283131159360933,18.0,Repost,context_induced_prompt_top30,
71058,139411,0.1283131159360933,19.0,Repost,context_induced_prompt_top30,
115748,139411,0.1283131159360933,23.0,Repost,context_induced_prompt_top30,
124023,139411,0.1283131159360933,24.0,Repost,context_induced_prompt_top30,
267868,139411,0.1283131159360933,28.0,Repost,context_induced_prompt_top30,
369106,151953,0.3837382510398361,8.0,"Like,Quote",context_induced_prompt_top30,
377169,151953,0.3234324740298577,15.0,"Quote,Repost",context_induced_prompt_top30,
247716,151953,0.2826373701227381,19.0,"Like,Quote",context_induced_prompt_top30,
345831,151953,0.2606318265851117,23.0,"Like,Repost",context_induced_prompt_top30,
129327,151953,0.2469837084961317,25.0,Like,context_induced_prompt_top30,
366331,151953,0.2434340565145757,29.0,"Like,Quote,Repost",context_induced_prompt_top30,
235919,155983,0.544263725931215,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
369106,155983,0.4879799441290384,8.0,"Like,Quote,Repost",context_induced_prompt_top30,
258451,155983,0.4808608745543529,9.0,"Like,Repost",context_induced_prompt_top30,
267868,155983,0.447008863761801,11.0,"Like,Quote,Repost",context_induced_prompt_top30,
31772,155983,0.3982968971932166,16.0,"Like,Repost",context_induced_prompt_top30,
9057,155983,0.3799416547028124,18.0,"Like,Quote,Repost",context_induced_prompt_top30,
5214,155983,0.3721444405984422,21.0,"Like,Repost",context_induced_prompt_top30,
377169,155983,0.3556612334800199,22.0,"Like,Quote,Repost",context_induced_prompt_top30,
363863,155983,0.3469281174621453,24.0,"Like,Quote,Repost",context_induced_prompt_top30,
233047,160670,0.5565407882197548,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
83111,160670,0.4722507922921751,3.0,"Quote,Repost",context_induced_prompt_top30,
61017,160670,0.3661081448515608,7.0,"Like,Quote,Repost",context_induced_prompt_top30,
377169,160670,0.3234324740298577,8.0,"Quote,Repost",context_induced_prompt_top30,
336741,160670,0.3132772110476617,11.0,"Like,Quote,Repost",context_induced_prompt_top30,
241036,160670,0.3053381984407712,12.0,"Like,Quote",context_induced_prompt_top30,
267868,160670,0.2168256571884323,20.0,"Quote,Repost",context_induced_prompt_top30,
31772,160670,0.1770250825046778,24.0,"Like,Quote",context_induced_prompt_top30,
34967,160670,0.1770250825046778,25.0,"Like,Quote",context_induced_prompt_top30,
108461,160670,0.1770250825046778,30.0,"Like,Quote",context_induced_prompt_top30,
247716,168173,0.6877714998144129,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,168173,0.6545097872754458,4.0,"Like,Quote,Repost",context_induced_prompt_top30,
61017,168173,0.5359903606981493,8.0,"Like,Repost",context_induced_prompt_top30,
363863,168173,0.4948741629977309,11.0,"Like,Quote,Repost",context_induced_prompt_top30,
310730,168173,0.4914542687161428,12.0,"Like,Repost",context_induced_prompt_top30,
134305,168173,0.4324502176084206,14.0,"Like,Repost",context_induced_prompt_top30,
369106,168173,0.4119450152821965,17.0,"Like,Quote,Repost",context_induced_prompt_top30,
377169,168173,0.4086121446361857,18.0,"Like,Repost",context_induced_prompt_top30,
255702,168173,0.4017897523000007,19.0,"Like,Repost",context_induced_prompt_top30,
345831,168173,0.3721444405984422,22.0,"Like,Repost",context_induced_prompt_top30,
336741,168173,0.3258991532349153,23.0,"Like,Repost",context_induced_prompt_top30,
194290,168173,0.2970995306228552,25.0,"Like,Repost",context_induced_prompt_top30,
115748,168173,0.2765731249760421,27.0,"Like,Repost",context_induced_prompt_top30,
9057,169089,1.0,4.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,169089,1.0,7.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,169089,1.0,10.0,"Like,Quote,Repost",context_induced_prompt_top30,
55031,169089,1.0,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
107328,169089,1.0,24.0,"Like,Quote,Repost",context_induced_prompt_top30,
92368,174061,1.0,2.0,"Like,Quote",context_induced_prompt_top30,
121432,174061,1.0,7.0,"Like,Quote",context_induced_prompt_top30,
126397,174061,1.0,8.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,174061,1.0,17.0,"Like,Quote,Repost",context_induced_prompt_top30,
247716,174061,1.0,19.0,"Like,Quote,Repost",context_induced_prompt_top30,
340002,174061,1.0,25.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,174061,0.9960503148243134,30.0,"Like,Quote,Repost",context_induced_prompt_top30,
241036,177674,0.3331362398770549,1.0,Quote,context_induced_prompt_top30,
377169,177674,0.3331362398770549,2.0,Quote,context_induced_prompt_top30,
31772,177674,0.1401159247533886,5.0,Quote,context_induced_prompt_top30,
108461,177674,0.1401159247533886,6.0,Quote,context_induced_prompt_top30,
267868,177674,0.1401159247533886,7.0,Quote,context_induced_prompt_top30,
61017,177674,0.1158355035305961,8.0,Like,context_induced_prompt_top30,
369106,184624,0.3893121398945034,5.0,"Like,Repost",context_induced_prompt_top30,
258451,184624,0.3874699451058438,6.0,Like,context_induced_prompt_top30,
137208,184624,0.2826373701227381,9.0,"Like,Repost",context_induced_prompt_top30,
124023,184624,0.1567035560722973,21.0,Like,context_induced_prompt_top30,
301335,184624,0.1283131159360933,26.0,Repost,context_induced_prompt_top30,
31639,184624,0.1158355035305961,29.0,Like,context_induced_prompt_top30,
9057,186886,1.0,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,186886,1.0,3.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,186886,1.0,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,186886,1.0,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,186886,1.0,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
247716,186886,1.0,17.0,"Like,Quote,Repost",context_induced_prompt_top30,
253818,186886,1.0,18.0,"Like,Quote,Repost",context_induced_prompt_top30,
272159,186886,1.0,20.0,"Like,Quote,Repost",context_induced_prompt_top30,
299382,186886,1.0,23.0,"Like,Quote,Repost",context_induced_prompt_top30,
310730,186886,1.0,25.0,"Like,Quote,Repost",context_induced_prompt_top30,
384107,186886,1.0,30.0,"Like,Quote,Repost",context_induced_prompt_top30,
345831,187031,0.5729619698264786,2.0,Repost,context_induced_prompt_top30,
31639,187031,0.4796514598988476,4.0,Repost,context_induced_prompt_top30,
184624,187031,0.4796514598988476,5.0,Repost,context_induced_prompt_top30,
31772,187031,0.4511936331941337,6.0,"Like,Repost",context_induced_prompt_top30,
369106,187031,0.3132772110476617,12.0,Repost,context_induced_prompt_top30,
377169,187031,0.3132772110476617,13.0,Repost,context_induced_prompt_top30,
108461,187031,0.2765731249760421,14.0,"Like,Repost",context_induced_prompt_top30,
235919,187031,0.267148692227681,16.0,Repost,context_induced_prompt_top30,
83111,187031,0.2168256571884323,19.0,"Quote,Repost",context_induced_prompt_top30,
71058,187031,0.2085869893705163,20.0,Repost,context_induced_prompt_top30,
61017,187031,0.2000251552656693,25.0,"Like,Repost",context_induced_prompt_top30,
31639,187676,1.0,6.0,"Like,Quote,Repost",context_induced_prompt_top30,
31772,187676,1.0,7.0,"Like,Quote,Repost",context_induced_prompt_top30,
34967,187676,1.0,10.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,187676,1.0,12.0,"Like,Quote,Repost",context_induced_prompt_top30,
107328,187676,1.0,27.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,189612,1.0,9.0,"Like,Quote,Repost",context_induced_prompt_top30,
92368,189612,1.0,12.0,"Like,Quote,Repost",context_induced_prompt_top30,
121432,189612,1.0,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
126397,189612,1.0,15.0,"Like,Quote,Repost",context_induced_prompt_top30,
174061,189612,1.0,20.0,"Like,Quote,Repost",context_induced_prompt_top30,
247716,194290,0.3132772110476617,4.0,Repost,context_induced_prompt_top30,
186886,194290,0.2085869893705163,13.0,Repost,context_induced_prompt_top30,
253818,194290,0.2085869893705163,16.0,Repost,context_induced_prompt_top30,
279865,194290,0.2085869893705163,17.0,Repost,context_induced_prompt_top30,
345402,198413,0.40522759952267,8.0,"Like,Quote,Repost",context_induced_prompt_top30,
336741,198413,0.3982968971932166,9.0,"Like,Repost",context_induced_prompt_top30,
369106,198413,0.3513383439627541,11.0,Repost,context_induced_prompt_top30,
184624,198413,0.3469281174621453,12.0,"Like,Repost",context_induced_prompt_top30,
34967,198413,0.3283382712017627,13.0,"Quote,Repost",context_induced_prompt_top30,
115748,198413,0.3026263773941697,16.0,"Like,Repost",context_induced_prompt_top30,
124023,198413,0.2765731249760421,17.0,"Like,Repost",context_induced_prompt_top30,
258451,198413,0.2606318265851117,21.0,"Like,Repost",context_induced_prompt_top30,
31639,198413,0.236156756408759,24.0,"Like,Repost",context_induced_prompt_top30,
235919,198413,0.236156756408759,26.0,"Like,Repost",context_induced_prompt_top30,
345831,198413,0.236156756408759,27.0,"Like,Repost",context_induced_prompt_top30,
108461,198413,0.2085869893705163,30.0,"Like,Quote",context_induced_prompt_top30,
363863,20711,0.6345729751610844,1.0,"Like,Repost",context_induced_prompt_top30,
369106,20711,0.5397061744464726,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,20711,0.3965292860217212,3.0,"Like,Repost",context_induced_prompt_top30,
184624,20711,0.2885376965180082,4.0,"Like,Repost",context_induced_prompt_top30,
267868,20711,0.267148692227681,5.0,Repost,context_induced_prompt_top30,
383153,20711,0.2434340565145757,6.0,"Like,Quote,Repost",context_induced_prompt_top30,
5214,20711,0.236156756408759,7.0,"Like,Repost",context_induced_prompt_top30,
107328,20711,0.2085869893705163,8.0,Repost,context_induced_prompt_top30,
137208,20711,0.2085869893705163,9.0,Repost,context_induced_prompt_top30,
71058,20711,0.1671007013916554,12.0,"Like,Repost",context_induced_prompt_top30,
255702,20711,0.1671007013916554,17.0,"Like,Repost",context_induced_prompt_top30,
9057,20711,0.1283131159360933,24.0,Repost,context_induced_prompt_top30,
115748,20711,0.1283131159360933,27.0,Repost,context_induced_prompt_top30,
9057,219034,1.0,4.0,"Like,Quote,Repost",context_induced_prompt_top30,
42292,219034,1.0,10.0,"Like,Quote,Repost",context_induced_prompt_top30,
55031,219034,1.0,12.0,"Like,Quote,Repost",context_induced_prompt_top30,
126397,219034,1.0,18.0,"Like,Quote,Repost",context_induced_prompt_top30,
169089,219034,1.0,21.0,"Like,Quote,Repost",context_induced_prompt_top30,
186886,219034,1.0,23.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,219034,1.0,25.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,219034,1.0,26.0,"Like,Quote,Repost",context_induced_prompt_top30,
345402,225617,0.4119450152821966,1.0,Repost,context_induced_prompt_top30,
369106,225617,0.3513383439627541,2.0,Repost,context_induced_prompt_top30,
108461,225617,0.2606318265851117,5.0,"Like,Repost",context_induced_prompt_top30,
184624,225617,0.2085869893705163,6.0,Repost,context_induced_prompt_top30,
233047,225617,0.2085869893705163,7.0,Repost,context_induced_prompt_top30,
235919,225617,0.2085869893705163,8.0,Repost,context_induced_prompt_top30,
377169,225617,0.2085869893705163,9.0,Repost,context_induced_prompt_top30,
20711,225617,0.1671007013916554,11.0,"Like,Repost",context_induced_prompt_top30,
336741,225617,0.1671007013916554,13.0,"Like,Repost",context_induced_prompt_top30,
31639,225617,0.1283131159360933,14.0,Repost,context_induced_prompt_top30,
83111,225617,0.1283131159360933,17.0,Repost,context_induced_prompt_top30,
241036,225617,0.1283131159360933,18.0,Repost,context_induced_prompt_top30,
267868,225617,0.1283131159360933,19.0,Repost,context_induced_prompt_top30,
345831,225617,0.1283131159360933,21.0,Repost,context_induced_prompt_top30,
383153,225617,0.1283131159360933,22.0,Repost,context_induced_prompt_top30,
377169,229697,0.4278863136731269,1.0,"Quote,Repost",context_induced_prompt_top30,
267868,229697,0.3818482064456393,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
108461,229697,0.3378310183887831,3.0,"Like,Quote",context_induced_prompt_top30,
336741,229697,0.3307504370373388,4.0,"Like,Quote,Repost",context_induced_prompt_top30,
345402,229697,0.3307504370373388,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
31772,229697,0.3026263773941697,6.0,"Like,Quote",context_induced_prompt_top30,
345831,229697,0.2539144108255852,7.0,"Like,Repost",context_induced_prompt_top30,
61017,229697,0.2469837084961317,8.0,Like,context_induced_prompt_top30,
83111,229697,0.2168256571884323,9.0,"Quote,Repost",context_induced_prompt_top30,
274785,229697,0.1671007013916554,13.0,"Like,Repost",context_induced_prompt_top30,
348993,229697,0.1671007013916554,14.0,"Like,Repost",context_induced_prompt_top30,
363863,229697,0.1671007013916554,15.0,"Like,Repost",context_induced_prompt_top30,
184624,229697,0.1283131159360933,19.0,Repost,context_induced_prompt_top30,
241036,229697,0.1283131159360933,20.0,Repost,context_induced_prompt_top30,
313305,229697,0.1283131159360933,22.0,Repost,context_induced_prompt_top30,
115748,229697,0.1158355035305961,24.0,Like,context_induced_prompt_top30,
235919,229697,0.1158355035305961,26.0,Like,context_induced_prompt_top30,
382017,229697,0.1158355035305961,29.0,Like,context_induced_prompt_top30,
345402,23157,0.4152277656692445,4.0,"Like,Repost",context_induced_prompt_top30,
337637,23157,0.4000503105313387,5.0,Like,context_induced_prompt_top30,
9057,23157,0.3106628230698298,11.0,Like,context_induced_prompt_top30,
2446,23157,0.2914291134504734,14.0,Like,context_induced_prompt_top30,
184624,23157,0.2914291134504734,16.0,Like,context_induced_prompt_top30,
31772,23157,0.2469837084961317,18.0,Like,context_induced_prompt_top30,
31639,23157,0.1911137633808392,19.0,Like,context_induced_prompt_top30,
61017,23157,0.1567035560722973,23.0,Like,context_induced_prompt_top30,
377169,23157,0.1283131159360933,29.0,Repost,context_induced_prompt_top30,
363863,233047,0.4971246858885246,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
255702,233047,0.4671738474933503,3.0,"Like,Repost",context_induced_prompt_top30,
31639,233047,0.4606569818507811,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
267868,233047,0.4455959216966801,7.0,"Quote,Repost",context_induced_prompt_top30,
235919,233047,0.40522759952267,8.0,"Like,Quote,Repost",context_induced_prompt_top30,
345402,233047,0.40522759952267,9.0,"Like,Quote,Repost",context_induced_prompt_top30,
383153,233047,0.3577909946359077,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
137208,233047,0.3513383439627541,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
258451,233047,0.3491443678374507,15.0,"Like,Repost",context_induced_prompt_top30,
83111,233047,0.3283382712017627,17.0,"Quote,Repost",context_induced_prompt_top30,
296407,233047,0.2734766363639073,21.0,"Like,Quote",context_induced_prompt_top30,
71058,233047,0.2539144108255852,24.0,"Like,Repost",context_induced_prompt_top30,
241036,233047,0.2504765636029158,25.0,"Like,Quote",context_induced_prompt_top30,
34967,233047,0.2085869893705163,27.0,Repost,context_induced_prompt_top30,
274785,233047,0.2085869893705163,29.0,"Like,Quote",context_induced_prompt_top30,
377169,233047,0.2085869893705163,30.0,Repost,context_induced_prompt_top30,
267868,235919,0.2606318265851117,1.0,"Like,Repost",context_induced_prompt_top30,
363863,241036,0.1671007013916554,3.0,"Like,Repost",context_induced_prompt_top30,
31639,241036,0.1283131159360933,5.0,Repost,context_induced_prompt_top30,
115748,241036,0.1283131159360933,7.0,Repost,context_induced_prompt_top30,
348993,241036,0.1283131159360933,12.0,Repost,context_induced_prompt_top30,
377169,241036,0.1283131159360933,13.0,Repost,context_induced_prompt_top30,
39505,241036,0.0655124684913474,20.0,Like,context_induced_prompt_top30,
345402,2446,0.4832597864639995,3.0,"Like,Repost",context_induced_prompt_top30,
345831,2446,0.4658859453096171,5.0,"Like,Repost",context_induced_prompt_top30,
184624,2446,0.4278863136731269,7.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,2446,0.3874699451058438,9.0,Like,context_induced_prompt_top30,
31772,2446,0.3158606587962654,11.0,"Like,Repost",context_induced_prompt_top30,
369106,2446,0.2914291134504734,17.0,Like,context_induced_prompt_top30,
337637,2446,0.2703355924323089,19.0,Like,context_induced_prompt_top30,
301335,2446,0.2434340565145757,22.0,"Like,Quote,Repost",context_induced_prompt_top30,
71058,2446,0.2208312519013573,27.0,Like,context_induced_prompt_top30,
124023,2446,0.2208312519013573,28.0,Like,context_induced_prompt_top30,
267868,246490,0.5522349526290596,1.0,"Like,Repost",context_induced_prompt_top30,
258451,246490,0.5015573008602012,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
369106,246490,0.4868094384455556,3.0,"Quote,Repost",context_induced_prompt_top30,
31639,246490,0.4200611465900445,8.0,"Like,Repost",context_induced_prompt_top30,
313305,246490,0.3234324740298577,27.0,"Quote,Repost",context_induced_prompt_top30,
194290,246490,0.3184138900887403,29.0,"Quote,Repost",context_induced_prompt_top30,
274785,246490,0.3184138900887403,30.0,"Quote,Repost",context_induced_prompt_top30,
194290,247716,0.784389936020241,3.0,"Like,Quote,Repost",context_induced_prompt_top30,
189612,247716,0.7748771696863448,5.0,"Like,Quote,Repost",context_induced_prompt_top30,
9057,247716,0.7343225397210313,7.0,"Like,Quote,Repost",context_induced_prompt_top30,
92368,247716,0.6651346962466493,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
401074,247716,0.6473155133114203,15.0,"Like,Quote,Repost",context_induced_prompt_top30,
31639,247716,0.6357626172712245,16.0,"Like,Quote,Repost",context_induced_prompt_top30,
310730,247716,0.5822526820273479,23.0,"Like,Quote,Repost",context_induced_prompt_top30,
174061,247716,0.5599253333332705,25.0,"Like,Repost",context_induced_prompt_top30,
299382,247716,0.5496100858903015,28.0,"Like,Repost",context_induced_prompt_top30,
115748,249656,0.3929505372341301,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
274785,249656,0.3556612334800199,2.0,"Like,Quote",context_induced_prompt_top30,
258451,249656,0.2914291134504734,4.0,Like,context_induced_prompt_top30,
369106,249656,0.2765731249760421,5.0,"Like,Repost",context_induced_prompt_top30,
108461,249656,0.2208312519013573,9.0,Like,context_induced_prompt_top30,
345402,249656,0.2085869893705163,11.0,"Like,Quote",context_induced_prompt_top30,
5214,249656,0.1911137633808392,12.0,Like,context_induced_prompt_top30,
31639,249656,0.1911137633808392,13.0,Like,context_induced_prompt_top30,
83111,249656,0.1911137633808392,14.0,Like,context_induced_prompt_top30,
345831,249656,0.1911137633808392,15.0,Like,context_induced_prompt_top30,
20711,249656,0.1671007013916554,16.0,"Like,Repost",context_induced_prompt_top30,
