position_id,in_degree,out_degree,weighted_in_degree,weighted_out_degree,eigenvector_centrality,approx_betweenness,local_clustering,community_id,bridge_score,in_largest_component,has_prompt_peer_capacity
56396,30,53,7.481532794602801,12.422140020142102,0.007799819617880864,0.0005111241981942231,0.15386931647094249,0,0.20815989060349516,True,True
56492,12,0,1.8822648887005329,0.0,0.0007111240533378785,0.00019853997692958174,0.09090909090909091,2,0.33246426965584075,True,True
56563,30,319,27.320047402489653,161.00428088191188,0.02379363542578558,0.002731111260246826,0.051838591780413217,1,0.27789293596139064,True,True
56570,30,6,8.130215146537362,1.4932695842441939,0.0026089754189723012,2.201101591925273e-05,0.10483870967741936,0,0.35414550996420036,True,True
56582,30,1,6.228414852510428,0.06551246849134745,0.004336905855349104,6.791066131425114e-05,0.16989247311827957,0,0.2788943964555508,True,True
56605,30,5,11.856394112037394,1.5515774881633628,0.005258665509379365,1.6500712465067908e-05,0.2887700534759358,1,0.21585935252956368,True,True
56606,30,0,6.84791743272164,0.0,0.006037509331713005,3.944616528433206e-05,0.2367816091954023,0,0.522425817823347,True,True
56612,30,4,16.47673382370636,1.1716843796605922,0.007137973115180014,1.854728046971072e-05,0.4206773618538324,1,0.017600688576549395,True,True
56676,30,0,12.430452158901058,0.0,0.012041433622847405,3.3582569479999473e-06,0.34022988505747126,0,0.09037936252689893,True,True
56722,30,3,5.877664661854732,1.1230785607358935,0.002403369220324835,6.494869202489761e-05,0.2862903225806452,1,0.2462621445258535,True,True
56839,30,4,9.298097209423798,0.5718120870802503,0.007033668032501789,3.9226859447902034e-05,0.2014260249554367,0,0.2677114870115399,True,True
56871,28,281,4.660463981913341,66.13214253200549,0.0074445827983629295,0.001932222573360208,0.031990495258630174,1,0.5891698356419854,True,True
56879,30,154,25.625733221517994,63.33599858288603,0.015091859550307292,0.0002447325644254325,0.08757897566877268,1,0.20906122993440646,True,True
56897,30,11,13.811771614884023,2.911374412564405,0.005694231504040248,1.9438169038051825e-05,0.27800269905533065,1,0.10402560372464797,True,True
56973,30,1,3.437692557953508,0.34914436783745073,0.003199837856576821,2.2415208545359626e-05,0.1978494623655914,0,0.2702940743233254,True,True
57007,30,1,13.603439649119714,0.11583550353059613,0.009060714339138493,1.8021971372350065e-05,0.45057471264367815,1,0.21945361921697837,True,True
57032,30,20,13.738673322919073,3.612852674633706,0.013040620282896891,7.099891819396823e-05,0.18501387604070305,0,0.389534661548933,True,True
57062,30,0,15.886545833467437,0.0,0.017035679477189942,2.5716526817821066e-05,0.296551724137931,0,0.14178863150007337,True,True
57077,30,30,11.457857663496542,3.739002413164556,0.011752460811074575,0.0005974443592476976,0.12937853107344632,0,0.4967555715700228,True,True
57096,30,280,10.228384528409867,72.43715389876246,0.020985883738731902,0.00035430788123704817,0.0683081466041341,0,0.060451510309915246,True,True
57113,30,0,8.366978495293289,0.0,0.006945561198897893,4.735678557675257e-05,0.20689655172413793,0,0.44499545226301895,True,True
57142,30,6,12.902291742173622,0.9128076299688179,0.01484199497248088,5.576051445719139e-06,0.34444444444444444,0,0.042851259116707174,True,True
57165,30,16,29.216797556660214,6.10841656004302,0.01324475635009694,0.00010733960488786118,0.3378048780487805,1,0.08021065569377761,True,True
57176,30,0,9.927367827031206,0.0,0.010566757770408513,2.0497744130749146e-05,0.22528735632183908,0,0.2541075606833013,True,True
57328,24,1,3.156638974877486,0.06551246849134745,0.0006546462547926364,1.1650979517575002e-05,0.22333333333333333,1,0.08318848882123842,True,True
57367,30,12,11.196648202579059,3.954567027186247,0.003959519180101975,2.803308658342912e-05,0.28475033738191635,1,0.30760950335958337,True,True
57449,30,1,6.335643660787945,0.06551246849134745,0.0028261623313547957,1.842620359701032e-05,0.23655913978494625,1,0.364901200963195,True,True
57455,30,196,15.840411064567327,49.84726292470516,0.010787344691796756,0.0002717813995598477,0.028428093645484948,0,0.20634502653188191,True,True
57588,2,2,0.25662623187218675,0.43632986070547564,7.542748636164784e-06,9.158894852075624e-07,0.0,2,0.3512110096089691,True,False
57676,26,3,4.610100903182225,0.2593380529187883,0.0027087489979984295,2.725406677922631e-05,0.28835978835978837,1,0.2964869905349131,True,True
57696,6,4,0.5275874977224067,0.7618278228539564,3.89903158779526e-05,4.206852939052885e-05,0.19047619047619047,1,0.13971091923361767,True,False
57840,30,1,5.391641178174066,0.06551246849134745,0.0019520382830129422,4.4056106093023194e-05,0.1827956989247312,1,0.46634459441518816,True,True
57865,30,6,10.385956472696236,2.2662704437253565,0.0012361085574756874,2.615281730755473e-06,0.4946236559139785,1,0.0,True,True
57915,30,3,14.677873738455599,0.8519645207832129,0.012325842096115805,2.3088092277734312e-05,0.2782258064516129,0,0.20298249939373714,True,True
57927,30,0,10.566944269701189,0.0,0.007829070411317487,0.00010772372332129014,0.22758620689655173,2,0.584181928642743,True,True
57992,27,3,5.786415857723398,0.5392636019949248,0.0041644384760384685,1.452402073345674e-05,0.229064039408867,0,0.08069092630207342,True,True
58139,30,4,4.708815326113489,0.6321267198451621,0.0019515938877898236,3.58244465649581e-05,0.1856060606060606,1,0.3952488861874247,True,True
58187,30,5,8.099418072184507,0.9714145751603871,0.007661331110064257,3.427200778377889e-05,0.21390374331550802,0,0.26591920786343315,True,True
58227,30,3,17.661509952897614,0.4950833129060692,0.022811265341363424,1.3458446021422861e-05,0.28225806451612906,0,0.11871617049573002,True,True
58455,30,2,14.73130630299709,0.1310249369826949,0.016374694108565537,5.840761656122411e-06,0.3407258064516129,0,0.10943549117745155,True,True
58529,30,2,5.585219530440201,0.18134797202194358,0.0048975436410068724,4.257927788373209e-06,0.3053763440860215,0,0.0,True,True
58565,30,3,4.25505036532129,0.7631146086111592,0.002255233127420502,0.00016357765443415136,0.16733870967741934,0,0.4144461364173364,True,True
58598,30,2,6.125977500502331,0.18134797202194358,0.0052708381644261575,5.4590952984004614e-05,0.2056451612903226,0,0.50139338442885,True,True
58688,28,1,2.8173226659513606,0.12831311593609337,0.0017666651372088944,0.00012826652956252367,0.1896551724137931,0,0.5460600095179795,True,True
58692,0,0,0.0,0.0,0.0,0.0,0.0,31,0.0,False,False
58700,11,0,1.497412877875596,0.0,0.002026487425512333,4.491225607289687e-06,0.2909090909090909,0,0.16351714523281125,True,True
58739,30,3,30.0,1.460090370165488,0.014770297646567598,1.7323054957636342e-05,0.44946236559139785,1,0.06367771215894424,True,True
58786,30,9,10.159275950407466,1.7788351659717203,0.010219763131507865,9.290024602284505e-06,0.28475033738191635,0,0.10353873387555346,True,True
58804,30,4,15.366179273041666,0.6894441529067227,0.017644917062321606,2.168910317031982e-05,0.2816399286987522,0,0.23617534437559595,True,True
58830,30,52,4.715410290698401,9.281946962822387,0.0021471512315896697,0.0002735018206616243,0.06526315789473684,0,0.3294084688037042,True,True
58955,21,4,2.1322821222558286,0.7492169040229015,0.0020584766355937626,8.798882386774096e-06,0.26877470355731226,0,0.09187048134402653,True,True
58968,0,0,0.0,0.0,0.0,0.0,0.0,32,0.0,False,False
58969,30,3,8.266226516529189,0.2593380529187883,0.005761370712198109,1.6526905475840212e-05,0.19886363636363635,0,0.500114829379019,True,True
58982,30,10,3.5087063937434135,2.3677765785763247,0.002287175361689637,0.00014566471106993182,0.1906116642958748,0,0.44717665272510554,True,True
59176,30,12,8.044699469955983,1.647965309415488,0.005793677138048469,1.2631129138937264e-05,0.18888888888888888,0,0.1325646439909085,True,True
59272,30,1,15.39168949175164,0.14011592475338866,0.0057903658963004995,5.742696151073424e-06,0.4860215053763441,1,0.0,True,True
59281,30,6,5.118114476494211,1.0986353849353485,0.0023215756243355453,2.3521270240536086e-05,0.1532976827094474,0,0.38810160162549767,True,True
59310,30,2,10.164125199985154,0.18134797202194358,0.006890886503878374,5.462315413214968e-05,0.11290322580645161,3,0.6805778204578472,True,True
59368,3,4,0.24686044051329104,0.8393490462084106,0.00027266379057890787,1.4217048621598526e-05,0.3333333333333333,0,0.11335054759699936,True,False
59381,30,2,16.32692423932837,0.511789837308906,0.00653080469696394,4.9226431420346624e-05,0.35268817204301073,1,0.20012117158229092,True,True
59443,30,1,7.8554030025334,0.5469532727278147,0.0013620290846746356,1.6367381002027812e-06,0.3471264367816092,3,0.3893739220856366,True,True
59472,15,1,1.511402179978244,0.12831311593609337,0.000974684023785036,2.5572998347578345e-05,0.20833333333333334,0,0.18304609690609075,True,True
59477,30,0,10.2034767569115,0.0,0.008362741931868934,3.6028048412794344e-05,0.30114942528735633,0,0.3540569438263601,True,True
59643,30,0,10.785394784079964,0.0,0.009406866304872996,3.973418411209203e-06,0.2413793103448276,0,0.18858635753369413,True,True
59697,30,0,18.937504508636636,0.0,0.007385399325601653,2.4363344368833688e-05,0.45517241379310347,1,0.0,True,True
59708,30,3,12.434387886794124,0.4625145187194043,0.01363850100652195,4.252469398559467e-06,0.2859848484848485,0,0.06791739361093141,True,True
59804,30,456,24.632231880310574,199.15106623409295,0.022055296473501983,0.0054837722961141745,0.033452796806242344,1,0.4873864888832312,True,True
59817,7,1,1.4899593508171427,0.8520162930318648,0.0005981690794665663,2.4329544328404904e-05,0.23809523809523808,0,0.20939145017732996,True,False
59841,30,39,28.82257041843877,26.81355545900862,0.0047964221474507745,4.8375250439164805e-05,0.2893081761006289,3,0.3030569963242292,True,True
59852,0,3,0.0,1.0239151858300626,2.146808809671e-05,0.0,0.0,2,0.2192240352293211,True,False
59867,30,8,16.93282984502326,1.259792629378462,0.019365182677147128,5.545155211506328e-05,0.23470839260312945,0,0.0071761567280832494,True,True
59902,6,2,0.4433978459873334,0.24253755099602534,0.0003752269615836309,3.143044970371544e-06,0.42857142857142855,4,0.4893275944861948,True,False
60095,30,1,8.504395598181583,0.17702508250467788,0.008759813358336067,4.400817164000657e-06,0.2645161290322581,0,0.21572026085938922,True,True
60104,30,361,4.77486082334077,86.89183113416922,0.010901340001600984,0.0013518475376661525,0.023782467532467533,0,0.41939862877898304,True,True
60221,25,1,2.8560267581353522,0.37607785849240766,0.0011152865558986373,3.0374895851550075e-05,0.17333333333333334,1,0.5951880740260388,True,True
60228,6,1,0.9665153254176695,0.14011592475338866,0.0005986609872276737,3.453157724516996e-05,0.14285714285714285,0,0.25639722117778985,True,False
60250,0,25,0.0,4.2378017155285,0.00022577389245587216,0.0,0.0,2,0.6498283649305393,True,False
60251,30,3,7.086450628631083,0.7730503909343396,0.007560875886725155,6.184595382440138e-06,0.2784090909090909,0,0.2246743132410911,True,True
60446,27,1,3.4598749966025917,0.20002515526566936,0.0025065803973699954,2.066579695607944e-05,0.20899470899470898,0,0.10291464428474673,True,True
60460,30,19,10.234972115871791,4.161580382720412,0.002944386385253293,6.872049492466011e-06,0.2404040404040404,2,0.3974663828038425,True,True
60468,0,0,0.0,0.0,0.0,0.0,0.0,33,0.0,False,False
60620,30,3,10.529942442507856,0.24686044051329104,0.005608284077862475,3.4738513006187666e-05,0.17234848484848486,1,0.4337371138383058,True,True
60634,2,1,0.25662623187218675,0.14011592475338866,3.3043137516690406e-05,9.319493518549094e-07,0.0,2,0.0,True,False
60656,30,156,26.203255291611423,78.23274914277461,0.014298510650473505,8.247781813470777e-05,0.09209935657638785,1,0.20793896931191835,True,True
60667,30,0,5.926070744784293,0.0,0.002377061197287172,2.7791173187613988e-05,0.27816091954022987,1,0.34651945848604226,True,True
60674,30,1,18.093055916239244,0.06551246849134745,0.022685770981002686,8.585200501046223e-06,0.2645161290322581,0,0.0717093292426858,True,True
60709,30,0,5.0616818371512515,0.0,0.003572481724500767,4.4529739757684566e-05,0.19080459770114944,0,0.126174573888583,True,True
60714,30,6,13.925753131323615,0.5962512767487007,0.004633786057336699,9.757440304051284e-06,0.24285714285714285,1,0.38990634812017333,True,True
60829,0,85,0.0,25.786935020407228,0.00341581499477076,7.3122340149487845e-06,0.00028011204481792715,0,0.14722832477647851,True,False
60862,30,46,6.693842783162222,13.219350651654537,0.004312513045656459,3.0394139724548664e-05,0.12830349531116794,0,0.07319991084174238,True,True
60900,30,1,18.944627822914715,0.16710070139165548,0.024509966648558493,5.480969032744851e-06,0.2924731182795699,0,0.21610206546990174,True,True
60916,30,13,6.16768201045195,2.476737501178885,0.0026474833322211533,2.0402234989667267e-05,0.1753774680603949,1,0.4929613517365543,True,True
60949,30,3,15.436985965821808,0.29812563837435035,0.017861593429333664,7.468055146491158e-06,0.2481060606060606,0,0.3734156030217184,True,True
60956,30,2,11.40532999244539,0.1310249369826949,0.008119757849567972,3.748469357848753e-05,0.2701612903225806,1,0.5257905762595703,True,True
61017,30,3598,16.739071907810093,1380.5140477134562,0.18283818003069774,0.10357517097742965,0.004843297089331907,0,0.23985012688464347,True,True
61050,30,10,18.349390524625985,2.6512327224890555,0.006986891177906857,0.0001422774233580234,0.24924924924924924,1,0.27309882088400395,True,True
61061,30,73,5.619571554377494,14.997148118929305,0.0020734001243262407,0.0002155315237820563,0.08899642331159267,1,0.28574937715717563,True,True
61104,30,9,10.3394394897969,2.6854910009477315,0.002214984396951076,1.0673040313430209e-05,0.135632183908046,0,0.505642237744276,True,True
61176,30,9,15.338146362390603,2.3303242953379106,0.012959721770602114,1.8690750133574474e-05,0.25546218487394956,0,0.39018855083616655,True,True
61223,6,2,0.8271352196656344,0.3735292132607297,0.0009732946682921135,5.8907401771571995e-05,0.14285714285714285,0,0.10317267075777803,True,False
61246,30,1,8.95130470930768,0.19111376338083927,0.009211248906962602,5.366213797051838e-06,0.3139784946236559,0,0.09650757565198997,True,True
61291,30,4,21.10618965876523,0.5994791329378463,0.006705866437284283,2.7086968354038067e-05,0.3868092691622103,1,0.4539611777552368,True,True
61359,30,2,14.955119113202485,1.0760007183043545,0.01645159821826315,5.4134752501006406e-05,0.23655913978494625,0,0.5523777018620342,True,True
61376,0,18,0.0,10.489904408649059,0.0006372343468969455,4.175416397692056e-06,0.1568627450980392,2,0.3958641591893003,True,False
61449,30,17,2.5490169896419377,2.043719218572756,0.0005489582935250617,8.983992301055756e-05,0.03948896631823461,0,0.3870394878648651,True,True
61459,30,5,5.889537153727271,1.603311616410829,0.002938171387199056,5.371413250053491e-05,0.29233511586452765,1,0.23396928157494146,True,True
61464,30,7,16.06912683147764,1.7231649834080027,0.014977059468129297,2.141745339240351e-05,0.2807807807807808,0,0.33442239332600887,True,True
61469,30,3,7.807873598361602,0.4569240902176102,0.006124890692767541,3.8861250042743597e-05,0.24193548387096775,0,0.21375982317211162,True,True
61510,30,154,16.455876828097644,65.44546050523833,0.01410829107443773,0.0008597802690514706,0.0726234190126479,1,0.38670621109004233,True,True
61525,17,185,2.998843524264834,88.54885235546952,0.008350237997470844,0.0014522653778614501,0.036352258504949365,2,0.47221816839821895,True,True
61527,25,0,2.544440009810183,0.0,0.0007756476977115657,6.778979351642444e-05,0.07,3,0.7080732806635344,True,True
61585,25,1,3.2170230746326274,0.16710070139165548,0.00143804915608505,1.247537139832829e-05,0.12615384615384614,0,0.3845807223032167,True,True
61621,30,97,27.848654444094823,53.33841569189529,0.012930619975686224,0.00011653990149195187,0.16729559748427672,2,0.2547996034711194,True,True
61683,30,55,26.589989823340336,33.48391351888398,0.003991430452713146,0.00019825506545203425,0.2433288104929896,3,0.2385100824529992,True,True
61721,30,1,14.547291875715489,0.4369206561593228,0.011208695685066114,3.9017890972973964e-05,0.3425287356321839,1,0.4948227548106946,True,True
61749,30,3,9.326353056174508,0.19653740547404236,0.008445469691232714,1.2990822718306356e-05,0.25806451612903225,0,0.4432664647175374,True,True
61767,30,4,11.912883894068312,1.7117563669516533,0.00375885217366901,8.765527878251561e-06,0.16330645161290322,2,0.7210822584895911,True,True
61772,30,6,9.124525492550317,1.7342444169860638,0.004674599180676366,5.022499107492777e-05,0.24777183600713013,1,0.5168343123822209,True,True
61827,0,0,0.0,0.0,0.0,0.0,0.0,34,0.0,False,False
61845,20,1,2.47726535521888,0.35779099463590774,0.0027897259143719135,0.0001179318349494888,0.319047619047619,0,0.20783115137146868,True,True
61852,30,4,9.245984341826917,0.5878559200064146,0.004377079531655855,7.155697692459693e-05,0.1746880570409982,0,0.5188081015809307,True,True
61863,30,32,7.857033991375975,6.621540778425533,0.006680399949538305,0.0004597469847127704,0.16604010025062657,0,0.31812618373023227,True,True
61971,30,4,10.896859254415714,1.1936341411414741,0.007456056953444144,4.276827020796754e-05,0.1935483870967742,0,0.42555428187849254,True,True
62017,30,2,6.66485840459724,0.6295044505966612,0.001560511286940069,5.616442958952794e-06,0.2827586206896552,1,0.10971236896537229,True,True
62038,4,13,1.335833845673967,4.945431599539359,0.0006438734175363761,9.964395139538021e-05,0.3,2,0.3612423133517082,True,False
62057,30,4,24.81838745340252,1.4935463995773883,0.0027777678349165053,4.480947203459442e-06,0.34402852049910876,3,0.423993485564777,True,True
62058,30,3,15.124968477859552,0.3484486734135991,0.01639148372927734,7.2228798036106e-06,0.22727272727272727,0,0.32761834547098734,True,True
62090,30,4,8.142321529247468,0.7001629677058165,0.005448740721322319,2.3713901194141347e-05,0.17613636363636365,0,0.2266295421320369,True,True
62114,30,14,8.824865227140682,3.0033102883022287,0.009923794249834195,7.406892917050269e-05,0.22093023255813954,0,0.24460763839920052,True,True
62185,30,28,30.0,17.843199287112053,0.005691114451380431,0.0002816236097164745,0.3303030303030303,3,0.5054966225991315,True,True
62198,30,3,8.51757266616276,0.3893167259553003,0.00885653648994664,7.999667861427165e-06,0.3428030303030303,0,0.14286628441592863,True,True
62221,22,4,4.53069977010977,0.9042966140859623,0.0013173975063660076,7.278854824983618e-05,0.20652173913043478,1,0.4246637468445964,True,True
62230,30,3,8.053623753896861,0.5339666644464989,0.006955634615887061,3.524346245632485e-05,0.1935483870967742,1,0.6032779219445458,True,True
62231,30,2,4.412614809538152,0.6907428605265342,0.0019316381335967004,6.445154027986407e-05,0.08172043010752689,2,0.6656012371228582,True,True
62242,30,1,3.8300805289334914,0.06551246849134745,0.0022335843657737466,1.0520469101112004e-05,0.1632183908045977,0,0.32496269916838616,True,True
62261,30,1,8.259393268526226,0.06551246849134745,0.005453017785068219,2.8557860356144066e-05,0.14623655913978495,0,0.5179676516375448,True,True
62268,30,1,5.4395064243004105,0.20858698937051634,0.0027228276710977517,0.00019393349167047387,0.13333333333333333,0,0.45657260457122195,True,True
62350,1,2,0.06551246849134745,0.31942687931693264,6.408265282912011e-06,3.0416858090709638e-05,0.3333333333333333,5,0.282449497071634,True,False
62415,30,62,19.976006661285428,16.75085002820044,0.018156653287399273,7.406207082037303e-05,0.1568627450980392,0,0.18126704937150673,True,True
62433,13,0,1.6832405844756675,0.0,0.0017340179762742561,3.134941258288345e-05,0.21794871794871795,0,0.26066583699467283,True,True
62533,9,3,1.1591954215718605,0.4096382523876808,0.000808063975081599,0.00018897831256592675,0.22727272727272727,0,0.19033548037514136,True,True
62570,30,1,10.025650076047093,0.14011592475338866,0.006072741116000125,5.251834241101149e-05,0.24731182795698925,1,0.5304113215949962,True,True
62769,30,5,8.237657587093796,1.1631112926621843,0.006877266758283329,1.6864703559977123e-05,0.23885918003565063,2,0.5129267167694335,True,True
62862,30,2,7.322787618240813,0.44417377473235886,0.006692102231161155,1.4806424531155108e-05,0.2021505376344086,0,0.5228285690570307,True,True
62914,20,7,2.2374882925800534,1.5920009001166633,0.0024843711093085847,7.892998728991068e-05,0.2717391304347826,0,0.20006746536989806,True,True
62973,30,4,14.490872987584185,0.3248505214101357,0.01312404776005615,4.5792325646868456e-06,0.22459893048128343,0,0.21800188245765673,True,True
62997,30,195,28.09063179786051,93.82819850401967,0.01964334359617448,0.0007238480428429908,0.0733142037302726,1,0.15882838372370545,True,True
63006,14,0,1.2542597342719821,0.0,0.0009758561235723879,0.0001587030128118177,0.17582417582417584,1,0.645548288128382,True,True
63202,24,0,2.313298395528335,0.0,0.0010143885663411803,5.768495874156338e-06,0.15217391304347827,0,0.24210750139835502,True,True
63226,11,1,1.8760663852871278,0.16710070139165548,0.0014412377838198998,2.968894704320048e-05,0.2727272727272727,2,0.5182171143479609,True,True
63300,13,3,1.233228238765516,0.19653740547404236,0.0010899119991010402,4.30891490983457e-05,0.1523809523809524,0,0.3091797420347333,True,True
63319,30,6,11.806657970930953,0.658109761371636,0.010017203465770183,7.188004871711569e-05,0.24285714285714285,0,0.09579850695353453,True,True
63347,30,0,7.300966695074347,0.0,0.003185629527576496,1.3166335424525263e-05,0.3701149425287356,1,0.24250619712554267,True,True
63493,30,1,8.670855561465979,0.06551246849134745,0.006021017594653665,6.841923163462383e-05,0.18494623655913978,0,0.46442571649979814,True,True
63532,30,409,20.178463709011037,176.57827307674805,0.02349693088076936,0.0011757205542079095,0.03842482100238664,1,0.2258068643637695,True,True
63549,30,4,22.455573871546118,0.6128485420365838,0.009183956461298616,1.5122926198673265e-05,0.4090909090909091,1,0.011561049412418312,True,True
63600,8,0,0.9796171077747078,0.0,0.0003775319248293182,1.2758201052206297e-05,0.10714285714285714,0,0.12480648461912058,True,True
63628,30,1,7.353314609665509,0.2469837084961317,0.004428368031710629,7.131577050914484e-06,0.2,0,0.12068625996101012,True,True
63697,30,11,4.504991056230841,1.7326302057333893,0.001767565130187966,3.340345825438497e-05,0.19298245614035087,1,0.5140025270776654,True,True
63705,30,4,13.44119544329388,0.7244691980154725,0.015007877116700218,2.959980716345594e-05,0.20454545454545456,0,0.18072556315136645,True,True
63776,30,8,9.355155007712817,1.9502472056170768,0.009070806841910485,5.677258916277355e-05,0.24039829302987198,0,0.09113871048336175,True,True
63786,30,1,7.8994879293876865,0.06551246849134745,0.005735323468197687,1.3080591569594344e-05,0.1839080459770115,0,0.38648636518564816,True,True
63810,2,5,0.2725390596028935,0.32756234245673727,1.536359713315905e-06,1.2019989738506941e-06,0.19047619047619047,4,0.0,True,False
63862,0,1,0.0,0.14011592475338866,4.073773188127924e-06,0.0,0.0,1,0.0,True,False
63938,30,4,6.829188805886344,1.0989395934541948,0.005497291859459188,4.0429601778139605e-06,0.21370967741935484,0,0.24475862088413247,True,True
63980,30,5,7.48323031065261,1.3200738801875223,0.007478989288329287,0.00010296171094493868,0.2281639928698752,0,0.30409724806511607,True,True
63999,30,1,13.342380267851011,0.3378310183887831,0.012466563973298428,9.817426617423492e-06,0.24301075268817204,0,0.05004530768620419,True,True
64047,6,1,1.0225031247371243,0.21682565718843233,0.00040570842356494897,8.448023382955083e-05,0.2857142857142857,1,0.2799587367763243,True,False
64181,30,2,4.857672358583069,0.1310249369826949,0.003787552942179385,8.121967796537573e-05,0.18951612903225806,0,0.31848416751892605,True,True
64354,27,1,4.631686836818726,0.20858698937051634,0.004938106182059797,1.4465730169989714e-05,0.24786324786324787,0,0.38506759189794904,True,True
64470,30,17,21.26661563824258,3.9283268459900165,0.021119348706086182,0.00048255017279360434,0.2,0,0.38321410964374947,True,True
64519,30,0,5.253908304867525,0.0,0.004375156133813756,2.261236875969044e-05,0.2367816091954023,0,0.4830381674729798,True,True
64602,30,26,10.763280243987234,4.633334857916342,0.010956644137202614,5.673731163445408e-05,0.19932659932659932,0,0.11642967605370003,True,True
64700,30,6,10.359918954744517,1.285266933701253,0.0052772573220476356,2.6287443477399766e-05,0.17983193277310924,1,0.5776386708721367,True,True
64727,30,236,7.255818340436391,66.4023930451893,0.011192702319091554,0.0009419909036275875,0.03822643385686292,0,0.41632421604772263,True,True
64761,16,27,1.6745922699408944,3.5610539368887353,0.0009578664793261968,2.649441439196723e-05,0.06538461538461539,0,0.10162120107385897,True,True
64795,30,1,7.243025434042119,0.3424269520779241,0.006932872004999303,2.541680559975174e-05,0.2731182795698925,0,0.18145868549784383,True,True
64830,30,1,8.4554240180083,0.06551246849134745,0.009119207989242428,1.4038162085194738e-05,0.2645161290322581,0,0.2994301733892286,True,True
64852,30,3,8.619575542912644,0.5740389387297065,0.006732657478424674,6.7658945834301185e-06,0.2701612903225806,0,0.0,True,True
64919,30,44,17.924995930898778,7.204072580852922,0.015857924458048688,3.769668140561402e-05,0.16579476861167003,0,0.3974197060348268,True,True
64968,5,0,0.32756234245673727,0.0,0.00036982558869770403,6.3408373296043e-05,0.2,1,0.48,True,False
65013,30,1,5.738575477601222,0.06551246849134745,0.002899637007283918,8.296171250263527e-05,0.1935483870967742,1,0.5428553546435471,True,True
65027,30,7,5.131542583641204,1.0374143956349446,0.0031491441899526994,3.0069750488276816e-05,0.16031746031746033,0,0.2918964350308837,True,True
65050,30,1,18.859013202000742,0.2469837084961317,0.00959215739009241,1.271925401815685e-05,0.33978494623655914,1,0.16259682127642172,True,True
65052,30,4,17.37207379574262,0.6194454438989145,0.0206982042814014,7.717810532385146e-06,0.3693181818181818,0,0.06809045785800039,True,True
65080,30,37,14.920844942511422,10.760471473401022,0.008966940090725378,1.8981938807091315e-05,0.18170426065162906,0,0.35378214973597166,True,True
65083,30,9,11.178557732306366,0.9523274202144412,0.012270893824525462,2.2058695002851136e-05,0.23573573573573572,0,0.1987605244048547,True,True
65355,30,2,17.35912816555325,0.1310249369826949,0.008273534257874438,1.1774827567593088e-06,0.46975806451612906,1,0.05436938024442295,True,True
65363,30,6,9.721196387240662,0.9701248170653186,0.005354899576246985,4.268515007275259e-05,0.20833333333333334,0,0.48002334256085344,True,True
65368,2,0,0.1310249369826949,0.0,1.6076982236406844e-05,1.0335470243483526e-09,0.0,2,0.0,True,False
65404,2,0,0.25662623187218675,0.0,1.5587002328403246e-05,1.5982786844326322e-08,0.0,0,0.0,True,False
65411,30,3,4.8064098635430925,0.9183934864398993,0.0036891397257182426,7.632549852602698e-05,0.22758620689655173,0,0.04632539012162029,True,True
65450,30,1,9.50058414188056,0.06551246849134745,0.0071057208460121755,5.998659611152696e-05,0.24301075268817204,1,0.5280043632809819,True,True
65487,1,3,0.06551246849134745,0.24686044051329104,1.2606699928476678e-05,0.0,0.0,4,0.48702351908500074,True,False
65492,30,0,7.277490759300132,0.0,0.0049155299030766725,1.919488619326637e-05,0.1632183908045977,1,0.5183937147289243,True,True
65615,26,0,4.2202187017916595,0.0,0.003325532907360025,7.688154117465004e-06,0.3046153846153846,0,0.1927436904845501,True,True
65717,30,0,8.0645449786754,0.0,0.0064565192595707034,9.765977143427921e-06,0.2206896551724138,0,0.38732139245232133,True,True
65755,22,1,3.888306291579175,0.06551246849134745,0.0023823325320574337,2.5971465554023727e-05,0.1774891774891775,0,0.32751825448601823,True,True
65790,30,3,8.068911314530759,0.19653740547404236,0.007289252587735626,7.068177374366698e-06,0.2721774193548387,0,0.1719292820279611,True,True
65822,30,4,9.312539035259357,0.4035639965855884,0.008425200133432774,7.151462650299724e-06,0.25,0,0.1999887283539663,True,True
65861,30,140,12.176552047178967,36.28624476286852,0.015091534497032731,0.0008139793676409239,0.09955654101995566,0,0.15449696062604545,True,True
65900,29,1,4.1292319380691564,0.19111376338083927,0.0015103889824876562,1.3976170629040722e-05,0.11822660098522167,2,0.6357306896861958,True,True
65912,18,65,4.276873008381591,12.180225628047456,0.002115978733311193,1.6877559370745447e-05,0.10047846889952153,0,0.049517226978577855,True,True
66018,30,4,13.38841795954264,0.48016930482014564,0.0076830803429630366,3.682000227473604e-05,0.16666666666666666,1,0.6360982640351045,True,True
66095,30,0,7.985337885238144,0.0,0.008973268946594122,1.1055868570327713e-05,0.2896551724137931,0,0.17807391934767602,True,True
66115,25,0,4.3131153252825625,0.0,0.0026675891549311475,1.611114437934524e-05,0.22666666666666666,0,0.5058555311200684,True,True
66156,17,8,1.786907301338045,0.9486733434560705,0.0013285596819772913,1.03251079601636e-05,0.15942028985507245,0,0.14338619755521442,True,True
66175,30,1,8.73290286786493,0.267148692227681,0.006982264256744518,3.576233313358962e-05,0.23908045977011494,0,0.39688671142560283,True,True
66373,30,4,7.383862689842283,1.508508578036823,0.0025277407442347907,4.7923883683760486e-05,0.14015151515151514,1,0.5021164934618545,True,True
