feature,context,estimate,std_error,t_value,p_value,n_obs,n_clusters,q_value,label,ontology_group
profile_cont_big_five_openness_to_experience_fantasy_pct,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,0.16589036852661412,0.7225923962952853,0.22957668718509947,0.8188943741867695,500,100,0.9513668732432107,Big Five Openness To Experience Fantasy %,Big Five: Openness
profile_cont_big_five_openness_to_experience_feelings_pct,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,0.22654919978323138,0.6782645700932769,0.33401302349034045,0.7390762303250942,500,100,0.9341102355497718,Big Five Openness To Experience Feelings %,Big Five: Openness
profile_cont_big_five_openness_to_experience_ideas_pct,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,0.26911427388608694,0.7252277852032118,0.3710755149993047,0.7113741792879786,500,100,0.9282744267951798,Big Five Openness To Experience Ideas %,Big Five: Openness
profile_cont_big_five_openness_to_experience_mean_pct,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,0.1374412517541076,0.7257244937459352,0.18938488770674403,0.8501789039337806,500,100,0.9618713658876274,Big Five Openness To Experience Mean %,Big Five: Openness
profile_cont_big_five_openness_to_experience_values_pct,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,-0.06087283069441682,0.7509619613407927,-0.08105980572668743,0.9355580385314127,500,100,0.9795966795506292,Big Five Openness To Experience Values %,Big Five: Openness
profile_cont_chronological_age,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,-0.1265116152787346,0.6531376002743964,-0.19369825780292624,0.8468090268848392,500,100,0.9618713658876274,Chronological Age,Demographics: Age
profile_cat__profile_cat_sex_Female,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-1.9823521456622561,0.5140843710214602,-3.856083276220634,0.0002050416356371965,500,100,0.003998311894925332,Sex Female,Demographics: Sex
profile_cat__profile_cat_sex_Male,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.546231243644867,0.5235095325925957,2.953587561218625,0.003923926457349163,500,100,0.03455586847923618,Sex Male,Demographics: Sex
profile_cat__profile_cat_sex_Other,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.4238333333333329,0.5460430507848427,0.7761903255139784,0.43948704873888705,500,100,0.7016372181620828,Sex Other,Demographics: Sex
profile_cont_big_five_agreeableness_altruism_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.1444558429974871,0.5363837672571742,2.1336511521400445,0.03534231754274499,500,100,0.1358936998474561,Big Five Agreeableness Altruism %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_compliance_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.2139173837952988,0.5327910315773865,2.2784118197360845,0.024850747437928564,500,100,0.10853629370033252,Big Five Agreeableness Compliance %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_mean_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.2290248765299445,0.5401712803784695,2.275250316286404,0.025046837007769045,500,100,0.10853629370033252,Big Five Agreeableness Mean %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_modesty_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.335925901343557,0.5351406922787317,2.4964012653474885,0.014197339368445838,500,100,0.07751747295171428,Big Five Agreeableness Modesty %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_straightforwardness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.9290315469266239,0.5298679952601656,1.7533264043820362,0.082641199773098,500,100,0.23021477079648728,Big Five Agreeableness Straightforwardness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_tender_mindedness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.1998395706494118,0.5501393738260119,2.180973818152626,0.03155344911907885,500,100,0.12880633605682582,Big Five Agreeableness Tender Mindedness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_trust_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.229554013025988,0.5490649155148499,2.239360006954831,0.027370040446863003,500,100,0.11675032878114999,Big Five Agreeableness Trust %,Big Five: Agreeableness
profile_cont_big_five_conscientiousness_achievement_striving_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.2012018959865618,0.5178495187946232,0.38853351926422774,0.6984555613997387,500,100,0.9282744267951798,Big Five Conscientiousness Achievement Striving %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_competence_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.0028052836464210864,0.5644810417398026,0.004969668490149543,0.9960447950687026,500,100,0.9960447950687026,Big Five Conscientiousness Competence %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_deliberation_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.1652044753276299,0.5527506844285283,-0.298877016314199,0.765660360371333,500,100,0.9411261383246246,Big Five Conscientiousness Deliberation %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_dutifulness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.06306683208618594,0.5381033672945942,0.1172020766256586,0.9069373656012746,500,100,0.9795966795506292,Big Five Conscientiousness Dutifulness %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_mean_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.04328109603184356,0.5377593536145686,0.08048413428967462,0.936014692353501,500,100,0.9795966795506292,Big Five Conscientiousness Mean %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_order_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.1181303088296717,0.5426820341032528,-0.21767867997486678,0.8281275018403154,500,100,0.957961050857653,Big Five Conscientiousness Order %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_self_discipline_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,0.27333643016114667,0.508025525844002,0.5380368037748547,0.5917591840716363,500,100,0.8506522770727318,Big Five Conscientiousness Self Discipline %,Big Five: Conscientiousness
profile_cont_big_five_extraversion_activity_level_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.5865598800094405,0.48463171252758186,3.273743419997808,0.0014625605092106525,500,100,0.015971160760580326,Big Five Extraversion Activity Level %,Big Five: Extraversion
profile_cont_big_five_extraversion_assertiveness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.753333712511291,0.4351872363340362,4.028918052103639,0.00011002833759853178,500,100,0.0030037736164399177,Big Five Extraversion Assertiveness %,Big Five: Extraversion
profile_cont_big_five_extraversion_excitement_seeking_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.8957512733821469,0.4488941313233696,4.223158961319781,5.357453519628032e-05,500,100,0.0020894068726549325,Big Five Extraversion Excitement Seeking %,Big Five: Extraversion
profile_cont_big_five_extraversion_gregariousness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.629098983080194,0.5022580651423968,3.243549673250788,0.001609929486475119,500,100,0.01690425960798875,Big Five Extraversion Gregariousness %,Big Five: Extraversion
profile_cont_big_five_extraversion_mean_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.806910555263431,0.4645173552104344,3.8898666217645825,0.00018179818633756476,500,100,0.003938152694875378,Big Five Extraversion Mean %,Big Five: Extraversion
profile_cont_big_five_extraversion_positive_emotions_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.8200557759389544,0.45120036677795183,4.033808281088242,0.00010808058085585936,500,100,0.0030037736164399177,Big Five Extraversion Positive Emotions %,Big Five: Extraversion
profile_cont_big_five_extraversion_warmth_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.7076935893067133,0.4889462865647555,3.4925995681542994,0.0007165197297743078,500,100,0.009711919702456242,Big Five Extraversion Warmth %,Big Five: Extraversion
profile_cont_big_five_neuroticism_anger_hostility_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.26883842507982575,0.5277961971970528,-0.5093602919224044,0.6116332032277104,500,100,0.8696659608394007,Big Five Neuroticism Anger Hostility %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_anxiety_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.11509314870745402,0.5014624257227971,-0.2295150001349777,0.8189421802643022,500,100,0.9513668732432107,Big Five Neuroticism Anxiety %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_depression_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.3962900829730716,0.48938577502666697,-0.8097703349703564,0.42001427693169263,500,100,0.6907463710985066,Big Five Neuroticism Depression %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_impulsiveness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.5655946630154878,0.5133988938085982,-1.1016670854502248,0.2732776099347473,500,100,0.5328913393727573,Big Five Neuroticism Impulsiveness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_mean_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.3691448146814112,0.504809553402877,-0.7312556036093975,0.4663503388901048,500,100,0.7139316183539534,Big Five Neuroticism Mean %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_self_consciousness_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.41395073106451,0.49775915315564256,-0.8316285666274292,0.40762004448401684,500,100,0.6907463710985066,Big Five Neuroticism Self Consciousness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-0.40153043617039497,0.5218622048671869,-0.769418502481098,0.4434768026749584,500,100,0.7038905065713003,Big Five Neuroticism Stress Vulnerability %,Big Five: Neuroticism
profile_cont_big_five_openness_to_experience_actions_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.4827974026146356,0.5724891414901523,2.590088256966778,0.011042201404198882,500,100,0.06820719974150789,Big Five Openness To Experience Actions %,Big Five: Openness
profile_cont_big_five_openness_to_experience_aesthetics_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.5058968535419712,0.5829013451296399,2.583450640703279,0.011242945012336464,500,100,0.06820719974150789,Big Five Openness To Experience Aesthetics %,Big Five: Openness
profile_cont_big_five_openness_to_experience_fantasy_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.4486494316520104,0.5601467760632692,2.5861961427916595,0.011159516253653618,500,100,0.06820719974150789,Big Five Openness To Experience Fantasy %,Big Five: Openness
profile_cont_big_five_openness_to_experience_feelings_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.4877465669512087,0.5735930954640908,2.593731651786153,0.010933392549429165,500,100,0.06820719974150789,Big Five Openness To Experience Feelings %,Big Five: Openness
profile_cont_big_five_openness_to_experience_ideas_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.2756690790149954,0.5316705552504792,2.399360029283558,0.01829471823804234,500,100,0.09080832870882835,Big Five Openness To Experience Ideas %,Big Five: Openness
profile_cont_big_five_openness_to_experience_mean_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.4420310011633526,0.5637622003144991,2.557871032075057,0.01204768456311729,500,100,0.06997910395172384,Big Five Openness To Experience Mean %,Big Five: Openness
profile_cont_big_five_openness_to_experience_values_pct,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,1.1092230849995628,0.5236316686372822,2.1183269680503565,0.03665094866666417,500,100,0.1370645066575249,Big Five Openness To Experience Values %,Big Five: Openness
profile_cont_chronological_age,Issue_Position_Taxonomy > Macroeconomic_And_Fiscal_Policy > Trade_With_Authoritarian_States_Support,-1.1141579150259995,0.5319210858800307,-2.0945924961457276,0.03876046990456152,500,100,0.1377531517475839,Chronological Age,Demographics: Age
profile_cat__profile_cat_sex_Female,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-1.1176562793737248,0.5756622317920767,-1.9415139949243898,0.055038914116936635,500,100,0.16882723094296292,Sex Female,Demographics: Sex
profile_cat__profile_cat_sex_Male,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,1.0217885702790748,0.6785032081419025,1.5059450832624177,0.1352653920626657,500,100,0.331130976090042,Sex Male,Demographics: Sex
profile_cat__profile_cat_sex_Other,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.09316666666666566,0.6973546111432859,0.13360012994525486,0.8939899859458734,500,100,0.9762370646528937,Sex Other,Demographics: Sex
profile_cont_big_five_agreeableness_altruism_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.06656322423580832,0.6750398627015909,0.09860636077018367,0.9216501994667536,500,100,0.9795966795506292,Big Five Agreeableness Altruism %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_compliance_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.33791721278181813,0.7084525796270662,0.4769792961438574,0.6344280883497371,500,100,0.8876938960564309,Big Five Agreeableness Compliance %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_mean_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.201239405936808,0.6835833663717296,0.2943889740982593,0.7690770734912346,500,100,0.9411261383246246,Big Five Agreeableness Mean %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_modesty_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.4523563993275399,0.6551161754804182,0.6904979853318567,0.49149678841966216,500,100,0.7384607309871716,Big Five Agreeableness Modesty %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_straightforwardness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.07535700594964004,0.696330761833823,-0.10822013054713175,0.9140401083578431,500,100,0.9795966795506292,Big Five Agreeableness Straightforwardness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_tender_mindedness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.18763143132331714,0.6684479722174751,0.2806971359354689,0.7795284685579823,500,100,0.9411261383246246,Big Five Agreeableness Tender Mindedness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_trust_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.17375194013372475,0.6866153556037325,0.25305571557010514,0.8007498822945925,500,100,0.9510801539197705,Big Five Agreeableness Trust %,Big Five: Agreeableness
profile_cont_big_five_conscientiousness_achievement_striving_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.051968170256328154,0.7055499438430585,-0.07365626021208767,0.9414325205518983,500,100,0.9795966795506292,Big Five Conscientiousness Achievement Striving %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_competence_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.9924039538389214,0.6104850904506155,-1.6255990021089644,0.10721430749503287,500,100,0.27101394394577755,Big Five Conscientiousness Competence %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_deliberation_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.18113051124643784,0.6262498520945691,-0.2892304255891235,0.7730098655827167,500,100,0.9411261383246246,Big Five Conscientiousness Deliberation %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_dutifulness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.38886135719694737,0.7082637566630959,0.5490346689897325,0.5842178760261354,500,100,0.8483589369953987,Big Five Conscientiousness Dutifulness %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_mean_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.24096524677665476,0.6557518126016915,-0.3674640956318924,0.7140572513809076,500,100,0.9282744267951798,Big Five Conscientiousness Mean %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_order_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.2909642623948823,0.608064290912749,-0.47850904376924297,0.6333430163581262,500,100,0.8876938960564309,Big Five Conscientiousness Order %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_self_discipline_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.2135589374400255,0.6844899894644179,-0.31199716683530404,0.7556988245574866,500,100,0.9411261383246246,Big Five Conscientiousness Self Discipline %,Big Five: Conscientiousness
profile_cont_big_five_extraversion_activity_level_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.6568797417646197,0.6379157597295603,1.0297280350043383,0.3056468949780188,500,100,0.5676299478163206,Big Five Extraversion Activity Level %,Big Five: Extraversion
profile_cont_big_five_extraversion_assertiveness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,1.0013929699673094,0.6223603419243494,1.609024390710668,0.11079539033382765,500,100,0.2749740141921359,Big Five Extraversion Assertiveness %,Big Five: Extraversion
profile_cont_big_five_extraversion_excitement_seeking_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.6266645412570472,0.602922890210912,1.0393775911175474,0.3011609844056311,500,100,0.5670134396050848,Big Five Extraversion Excitement Seeking %,Big Five: Extraversion
profile_cont_big_five_extraversion_gregariousness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.5682848323370215,0.6345127769885895,0.8956239384715196,0.3726261568438282,500,100,0.6605645507686047,Big Five Extraversion Gregariousness %,Big Five: Extraversion
profile_cont_big_five_extraversion_mean_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.7915615365990682,0.6114675812766316,1.2945273974238074,0.1984946206034954,500,100,0.42335180800589256,Big Five Extraversion Mean %,Big Five: Extraversion
profile_cont_big_five_extraversion_positive_emotions_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.974455014114345,0.5663753905902225,1.7205108666512874,0.08846381281150284,500,100,0.23947207328538275,Big Five Extraversion Positive Emotions %,Big Five: Extraversion
profile_cont_big_five_extraversion_warmth_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.7321256869095765,0.617440163608075,1.1857435425504632,0.23856177488708707,500,100,0.47931619372714146,Big Five Extraversion Warmth %,Big Five: Extraversion
profile_cont_big_five_neuroticism_anger_hostility_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.5358875831820219,0.7482517412905598,-0.7161862159622118,0.47556237066349405,500,100,0.7212695955062993,Big Five Neuroticism Anger Hostility %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_anxiety_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.038499753200301766,0.6691272518514633,0.057537266781129644,0.9542331928382757,500,100,0.9830012984488905,Big Five Neuroticism Anxiety %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_depression_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.0703875857018146,0.7439075928366662,0.09461872197514865,0.9248089234376532,500,100,0.9795966795506292,Big Five Neuroticism Depression %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_impulsiveness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.0554437148743536,0.7833020598740866,-0.07078203634912693,0.9437140172960276,500,100,0.9795966795506292,Big Five Neuroticism Impulsiveness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_mean_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.1281886799168745,0.7404790217609389,-0.1731158832994728,0.8629137928978231,500,100,0.9618713658876274,Big Five Neuroticism Mean %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_self_consciousness_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.037376561972161076,0.7045061233151462,-0.0530535658033471,0.957796136950201,500,100,0.9830012984488905,Big Five Neuroticism Self Consciousness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,-0.21115888171063515,0.7414973647891425,-0.2847736104506343,0.7764124433002082,500,100,0.9411261383246246,Big Five Neuroticism Stress Vulnerability %,Big Five: Neuroticism
profile_cont_big_five_openness_to_experience_actions_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.538303100211701,0.7908553265650161,0.6806593850100942,0.49767589458733746,500,100,0.7384607309871716,Big Five Openness To Experience Actions %,Big Five: Openness
profile_cont_big_five_openness_to_experience_aesthetics_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.7279034822518767,0.7563377508371727,0.9624053294261423,0.33819086818715527,500,100,0.6114311722853867,Big Five Openness To Experience Aesthetics %,Big Five: Openness
profile_cont_big_five_openness_to_experience_fantasy_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.9508026926403552,0.7905752914284245,1.2026719060779514,0.23197180256158353,500,100,0.47617130619558823,Big Five Openness To Experience Fantasy %,Big Five: Openness
profile_cont_big_five_openness_to_experience_feelings_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.6214868533142119,0.7255770138793827,0.8565415406303454,0.3937668534999609,500,100,0.6791765511598629,Big Five Openness To Experience Feelings %,Big Five: Openness
profile_cont_big_five_openness_to_experience_ideas_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.3347849804960472,0.7280657473972852,0.4598279505564548,0.6466479671877102,500,100,0.8961162184885528,Big Five Openness To Experience Ideas %,Big Five: Openness
profile_cont_big_five_openness_to_experience_mean_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.6639273122805293,0.7551301708808253,0.8792223352777547,0.38140984741721745,500,100,0.6674672329801306,Big Five Openness To Experience Mean %,Big Five: Openness
profile_cont_big_five_openness_to_experience_values_pct,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.6734169401127803,0.6841776195231464,0.984272096743144,0.32738113670738056,500,100,0.5958336688074326,Big Five Openness To Experience Values %,Big Five: Openness
profile_cont_chronological_age,Issue_Position_Taxonomy > Supranational_And_Regional_Integration > National_Sovereignty_Priority,0.0662273723305647,0.6054694385828626,0.10938185829093837,0.9131210324336437,500,100,0.9795966795506292,Chronological Age,Demographics: Age
