profile_a,profile_b,feature_distance,moderation_distance
profile_0131,profile_0372,7.445006856928492,104.55142275454696
profile_0131,profile_0390,9.860652734549419,105.76861538282516
profile_0131,profile_0391,7.225867121859778,106.33908030446756
profile_0131,profile_0393,9.227847611291219,87.8521485223896
profile_0131,profile_0395,11.176064163130205,89.88325761786786
profile_0131,profile_0397,12.09545039784319,91.45490692138941
profile_0131,profile_0416,5.859825441885724,121.39192724394815
profile_0131,profile_0424,12.275433202327532,108.87607634370372
profile_0131,profile_0427,11.114856184039198,88.54942122905152
profile_0131,profile_0433,8.480822086874895,111.35528725660043
profile_0131,profile_0445,8.816653377063012,148.33745312630927
profile_0131,profile_0458,11.640501694010483,122.97154142320898
profile_0131,profile_0466,8.00086829334238,88.93818077743664
profile_0131,profile_0472,8.849617705891632,90.90104509850258
profile_0131,profile_0475,8.483202213473094,96.9896901737499
profile_0131,profile_0486,9.620019955260616,104.51794104363135
profile_0131,profile_0503,12.578901949443157,109.2977584399607
profile_0131,profile_0509,6.171148605457976,101.83319694480774
profile_0131,profile_0519,9.095196190239808,95.63994981178107
profile_0131,profile_0521,10.186028419880845,61.30252849597641
profile_0131,profile_0533,7.977775607438543,120.46576277100478
profile_0131,profile_0535,8.952507469739134,129.1975231960737
profile_0131,profile_0542,9.151910354564615,119.9208072020865
profile_0131,profile_0560,8.434296203026717,110.52149112276761
profile_0131,profile_0579,6.854358320728845,130.71342700732774
profile_0131,profile_0585,7.480400946622412,89.62700485902673
profile_0131,profile_0590,8.604456476993732,92.38506372785592
profile_0131,profile_0596,7.3855527927697056,98.12237257628864
profile_0131,profile_0608,11.716505921308336,130.6598637684886
profile_0131,profile_0610,7.451576827127395,83.2706430862642
profile_0131,profile_0613,7.245767210718057,93.04300081145277
profile_0131,profile_0618,11.006189641097018,106.56922632730333
profile_0131,profile_0633,10.052873810512532,87.49857141690943
profile_0131,profile_0641,12.118050509130144,101.79390944452423
profile_0131,profile_0645,8.42608343249576,122.38055401083949
profile_0131,profile_0649,6.547285388505012,103.27632836231156
profile_0131,profile_0657,7.540599240503158,113.30931117962018
profile_0131,profile_0663,10.22160285530504,145.68802284333466
profile_0131,profile_0669,11.420839312700423,105.67402708329044
profile_0131,profile_0673,11.565798366200218,96.031244915392
profile_0131,profile_0688,5.782760252792814,84.05950273467003
profile_0131,profile_0694,9.00018513430141,92.91931984253867
profile_0131,profile_0711,10.410394755087138,101.84301645179212
profile_0131,profile_0716,8.1608129215241,77.44029958619737
profile_0131,profile_0717,8.351956323426181,88.9831444712986
profile_0131,profile_0718,9.920492459165406,115.75836902790225
profile_0131,profile_0726,8.152864580514152,139.57435294494474
profile_0131,profile_0745,7.14023321238519,109.10087075729506
profile_0131,profile_0747,8.106313237478437,93.7709976485267
profile_0131,profile_0749,9.813759520260112,104.47009141376301
profile_0131,profile_0753,9.536936883757969,125.1758762701504
profile_0131,profile_0754,11.464395512623485,95.06839643120105
profile_0131,profile_0760,5.284017832673797,99.54396013822235
profile_0131,profile_0775,11.530228773671219,104.47009141376301
profile_0131,profile_0778,8.387950914758482,108.39280418920806
profile_0131,profile_0785,7.937518365954535,100.92076099594176
profile_0131,profile_0790,7.312620513382253,85.8894638474359
profile_0131,profile_0794,7.66846276312457,106.61613386350116
profile_0131,profile_0795,8.598176189782427,100.4987562112089
profile_0143,profile_0144,9.478593813944089,100.28958071504736
profile_0143,profile_0148,6.698531227856224,98.92926766129425
profile_0143,profile_0165,8.273280340473448,76.84399781375251
profile_0143,profile_0167,6.513714775936291,107.89346597454362
profile_0143,profile_0172,8.182576355667786,82.04876598706406
profile_0143,profile_0176,8.627156842022375,108.41586599755591
profile_0143,profile_0186,8.09599661567221,88.4420714366189
profile_0143,profile_0204,8.392117517836043,107.144761887831
profile_0143,profile_0217,7.232101843244114,93.57350052231668
profile_0143,profile_0219,6.881638376079557,77.85242449660768
profile_0143,profile_0233,6.865378270933658,79.77468270071653
profile_0143,profile_0248,8.475764421863055,117.77945491468365
profile_0143,profile_0253,7.989994965636884,85.38149682454625
profile_0143,profile_0269,8.329723454993546,93.86160024205851
profile_0143,profile_0272,6.085201167566782,135.8712625980932
profile_0143,profile_0280,9.332970541769647,102.4792661956554
profile_0143,profile_0287,7.462385939195425,98.76740352970711
profile_0143,profile_0293,8.120224689054968,103.50362312499017
profile_0143,profile_0295,9.939111238940766,92.02716990106781
profile_0143,profile_0297,6.258462923410222,82.10968274204937
profile_0143,profile_0307,9.037188299481793,80.31811750782012
profile_0143,profile_0308,6.929686160713174,86.02906485601247
profile_0143,profile_0325,10.446750706710642,109.45318634009702
profile_0143,profile_0345,8.577479990048992,107.40577265678041
profile_0143,profile_0353,6.377311603050965,106.88779163215975
profile_0143,profile_0355,7.029173403319951,76.49836599562111
profile_0143,profile_0360,8.14783328797099,112.44998888394787
profile_0143,profile_0364,10.002118587170706,85.93602271457529
profile_0143,profile_0368,7.650520287687354,81.29575634681062
profile_0143,profile_0372,8.010260399008013,98.79777325425913
profile_0143,profile_0390,9.660658059205625,114.73883387938018
profile_0143,profile_0391,8.641180797606083,111.47196957082978
profile_0143,profile_0393,7.781445051380253,72.62231062146122
profile_0143,profile_0395,6.487277288426389,93.92017887546851
profile_0143,profile_0397,9.882548259892456,80.01249902359005
profile_0143,profile_0416,6.520041687755014,117.26892171415238
profile_0143,profile_0424,8.158573199824463,90.70832376358854
profile_0143,profile_0427,5.747368793873451,89.3364427319557
profile_0143,profile_0433,4.942415136988612,103.56640381899915
profile_0143,profile_0445,7.930858345295395,125.88883985484972
profile_0143,profile_0458,7.032510596369329,97.24196624914575
profile_0143,profile_0466,7.168833284837841,83.3186653757728
profile_0143,profile_0472,6.5130332451596535,98.57484466130292
profile_0143,profile_0475,7.949949573644134,86.24963768039841
profile_0143,profile_0486,6.67594885229495,93.10209449845905
profile_0143,profile_0503,9.107146239774787,123.71741995369932
profile_0143,profile_0509,5.418630936722118,106.310864919819
profile_0143,profile_0519,7.886724919434613,90.08329478876757
profile_0143,profile_0521,6.298952354824283,68.71681017043792
profile_0143,profile_0533,5.472031110077643,128.11713390487628
profile_0143,profile_0535,6.646778395374256,123.5394673778384
profile_0143,profile_0542,7.98300612475095,120.44500819876264
profile_0143,profile_0560,7.539011055544579,96.1613227862429
profile_0143,profile_0579,6.343371521243742,143.93053880257656
profile_0143,profile_0585,8.581343158654544,83.3966426182733
profile_0143,profile_0590,6.685717203649296,106.02358228243375
profile_0143,profile_0596,8.015357847828001,99.38812806366765
profile_0143,profile_0608,7.278397567533346,106.18851161966627
profile_0143,profile_0610,6.870249598373171,80.11242100947892
profile_0143,profile_0613,8.556856641660922,89.42594701763018
profile_0143,profile_0618,7.823593122394334,100.2845950283492
profile_0143,profile_0633,9.507811590803179,89.19641248391103
profile_0143,profile_0641,8.206061572719394,101.59724405711013
profile_0143,profile_0645,10.441645401267275,128.02734082999615
profile_0143,profile_0649,7.162200135828313,93.54143466934853
profile_0143,profile_0657,5.578198450224378,94.47221813845591
profile_0143,profile_0663,7.595603744042043,129.9192056625963
profile_0143,profile_0669,6.120894491645107,98.54440623394105
profile_0143,profile_0673,8.403523523043969,93.97872099576584
profile_0143,profile_0688,7.31829161394259,85.29947244854449
profile_0143,profile_0694,5.174445726150731,79.68688725254614
profile_0143,profile_0711,7.845000675718685,104.27847332982968
profile_0143,profile_0716,5.861459429734362,83.21658488546619
profile_0143,profile_0717,5.708465822417523,93.72299611087985
profile_0143,profile_0718,6.3447628134941025,111.8570516328765
profile_0143,profile_0726,7.699325671255316,109.84989758757175
profile_0143,profile_0745,6.959844778491416,110.76551810017412
profile_0143,profile_0747,7.109911205245654,100.61312041677269
profile_0143,profile_0749,6.0610296301066,98.71170143402453
profile_0143,profile_0753,8.909855830287755,144.6962335377117
profile_0143,profile_0754,6.156513269302836,98.63062404750362
profile_0143,profile_0760,8.322301038985561,100.55346836385108
profile_0143,profile_0775,6.785293068674123,104.7950380504726
profile_0143,profile_0778,6.069823764628931,109.21996154549771
profile_0143,profile_0785,8.666572210102132,84.8940516172953
profile_0143,profile_0790,7.790054604275319,76.67463726683029
profile_0143,profile_0794,9.408608565787295,125.88486803424786
profile_0143,profile_0795,8.453058121593578,99.13626985114983
profile_0144,profile_0148,7.800276618749437,104.59923517884822
profile_0144,profile_0165,10.156612952462483,114.30223094935637
profile_0144,profile_0167,9.106368297025554,101.79882121124979
profile_0144,profile_0172,9.309607635150503,102.55730105653132
profile_0144,profile_0176,7.816930778151431,116.69618674146983
profile_0144,profile_0186,5.911664224641805,96.1977130705299
profile_0144,profile_0204,11.777023966295442,149.27826365549674
profile_0144,profile_0217,9.867488835487334,103.05338422390601
profile_0144,profile_0219,7.3210263884533875,114.10083259994205
profile_0144,profile_0233,8.057012044806322,115.6027681329474
profile_0144,profile_0248,8.572984715336421,138.50631754544628
profile_0144,profile_0253,6.155538069246598,97.04638066409278
profile_0144,profile_0269,8.175975829243535,131.7269904006009
profile_0144,profile_0272,12.148342113624697,97.8008179924892
profile_0144,profile_0280,10.801652779243803,131.39254164525474
profile_0144,profile_0287,11.479367178391804,113.89029809426262
profile_0144,profile_0293,6.288754765199615,123.48684140425651
profile_0144,profile_0295,6.627724871882957,100.53357648069624
profile_0144,profile_0297,9.873871332252923,97.18024490605073
profile_0144,profile_0307,11.501496378422363,108.18964830333815
profile_0144,profile_0308,10.320336769359583,124.10076550932311
profile_0144,profile_0325,7.160132061859517,132.2800060477773
profile_0144,profile_0345,9.699298742366764,108.9954127475097
profile_0144,profile_0353,9.878651805788458,120.7683733433551
profile_0144,profile_0355,6.9993292818025346,80.58535847162312
profile_0144,profile_0360,11.572805550009974,137.56089560627322
profile_0144,profile_0364,7.158102239925724,119.09240110099384
profile_0144,profile_0368,8.157520762402164,97.69851585361981
profile_0144,profile_0372,7.921784966297576,127.5264678409937
profile_0144,profile_0390,7.643581181250683,110.049988641526
profile_0144,profile_0391,7.232524062614189,120.39933554633929
profile_0144,profile_0393,9.053289384703971,85.09994124557313
profile_0144,profile_0395,10.24214853800159,110.58480908334562
profile_0144,profile_0397,8.555201059635545,125.1718818265508
profile_0144,profile_0416,7.905974656655554,146.76511847165867
profile_0144,profile_0424,10.352327228021188,114.52510641776327
profile_0144,profile_0427,9.443836293234074,120.79321172979878
profile_0144,profile_0433,11.399853241456153,108.49884792015075
profile_0144,profile_0445,7.423861858686225,137.7461433216916
profile_0144,profile_0458,10.384752801344872,131.65864954495015
profile_0144,profile_0466,10.740921003500025,97.58073580374356
profile_0144,profile_0472,10.693372403850516,122.24974437601087
profile_0144,profile_0475,6.170228668967113,125.87692401707312
profile_0144,profile_0486,10.939870798834075,92.47702417357513
profile_0144,profile_0503,9.287983665621603,118.84443613396463
profile_0144,profile_0509,7.305023455362633,118.97058459972364
profile_0144,profile_0519,8.831793212941195,105.14276009312292
profile_0144,profile_0521,10.184365197739986,101.94115949899727
profile_0144,profile_0533,8.226137270616787,150.0266642967176
profile_0144,profile_0535,9.326210471909771,152.9182788289222
profile_0144,profile_0542,10.413618096986161,129.5723735986958
profile_0144,profile_0560,9.249915230557656,133.06013678032951
profile_0144,profile_0579,8.525951414195397,154.45387661046257
profile_0144,profile_0585,5.870506695991093,110.01363551851198
profile_0144,profile_0590,7.610631610402472,101.48398888494677
profile_0144,profile_0596,8.233956679573549,110.63453348751464
profile_0144,profile_0608,10.935538296692084,137.8042089342702
profile_0144,profile_0610,6.174623356671618,94.72064188971694
profile_0144,profile_0613,8.917972811245876,102.70832488167646
profile_0144,profile_0618,10.811056928947805,118.94956914591998
profile_0144,profile_0633,9.959862161362052,108.52649446103011
profile_0144,profile_0641,10.006187931276417,132.36313686219438
profile_0144,profile_0645,9.973130456460856,161.06209982488122
profile_0144,profile_0649,9.387336178442718,120.19983361053376
profile_0144,profile_0657,8.532741661775374,83.74365647617735
profile_0144,profile_0663,6.90518128524392,141.869658489756
profile_0144,profile_0669,13.087749102403041,109.5673308974897
profile_0144,profile_0673,10.598909485337398,124.70765814495917
profile_0144,profile_0688,6.910532089862875,91.00549433962765
profile_0144,profile_0694,8.563569793526154,119.59933110180843
profile_0144,profile_0711,8.879640704668589,132.3782459469833
profile_0144,profile_0716,10.566084003586754,88.96628574915331
profile_0144,profile_0717,10.26196531972507,113.77170122662314
profile_0144,profile_0718,7.559629585938091,117.14947716485976
profile_0144,profile_0726,5.544812193602288,146.68674105044394
profile_0144,profile_0745,10.808468627145619,133.5327675141948
profile_0144,profile_0747,8.199275703361677,125.3036312322991
profile_0144,profile_0749,10.330431309589885,107.48023074035522
profile_0144,profile_0753,7.025557198267458,151.5552704461313
profile_0144,profile_0754,9.471905861356046,97.9081201943945
profile_0144,profile_0760,8.871809761194374,126.7162183779172
profile_0144,profile_0775,10.476478489492829,120.8056290079233
profile_0144,profile_0778,7.879728519553448,126.57408897558773
profile_0144,profile_0785,9.078939519522713,140.3388755833536
profile_0144,profile_0790,7.03438157811723,115.45128842936315
profile_0144,profile_0794,8.010676534177268,143.02796929272262
profile_0144,profile_0795,7.661466560999822,108.70142593360954
profile_0148,profile_0165,8.58264143938275,106.34848376916335
profile_0148,profile_0167,6.837262700891916,113.93857994551274
profile_0148,profile_0172,6.402215316530711,99.08077512817509
profile_0148,profile_0176,6.450511590764059,110.80162453682708
profile_0148,profile_0186,8.604527648473606,104.38869670610895
profile_0148,profile_0204,9.55609786285164,120.62752588028987
profile_0148,profile_0217,6.424472498488423,102.10288928331069
profile_0148,profile_0219,5.5208308433600175,105.39449701004318
profile_0148,profile_0233,9.683677291730953,105.89145385724005
profile_0148,profile_0248,8.59195691044229,147.2922265430189
profile_0148,profile_0253,6.509289128439897,117.21348045340177
profile_0148,profile_0269,8.039188347138223,96.85556256612213
profile_0148,profile_0272,6.351252527660526,115.13470371699404
profile_0148,profile_0280,8.232644865243728,114.26723064816089
profile_0148,profile_0287,7.978529934682548,95.68698971124549
profile_0148,profile_0293,7.221694309945172,106.73331251301067
profile_0148,profile_0295,8.489901064263549,87.63560920082658
profile_0148,profile_0297,5.385444546095295,111.89727431890377
profile_0148,profile_0307,9.530414480296027,106.70520137275409
profile_0148,profile_0308,8.005258515298644,118.92014127135907
profile_0148,profile_0325,9.735661617977495,138.4449349019313
profile_0148,profile_0345,7.856854866979552,90.515192095029
profile_0148,profile_0353,8.808108318204189,103.18914671611545
profile_0148,profile_0355,6.798272352230037,102.1420579389313
profile_0148,profile_0360,9.40762338966072,111.27443551867607
profile_0148,profile_0364,8.144836416911376,113.00442469213318
profile_0148,profile_0368,7.535332075859134,91.0823802938856
profile_0148,profile_0372,8.24817195540143,117.6860229593982
profile_0148,profile_0390,5.987509750014272,124.76377679438852
profile_0148,profile_0391,7.293848992998416,138.02535998866296
profile_0148,profile_0393,8.375536724669004,73.27346040688948
profile_0148,profile_0395,7.457731559997749,112.196256622046
profile_0148,profile_0397,6.366638057415266,102.112682855755
profile_0148,profile_0416,7.34215011335942,130.58713566044705
profile_0148,profile_0424,5.134477933136892,113.82003338604325
profile_0148,profile_0427,5.08472460299726,118.33004690272035
profile_0148,profile_0433,8.64385799278359,117.25612990372828
profile_0148,profile_0445,5.2186450872043775,144.75841944425892
profile_0148,profile_0458,6.749097143306428,115.81450686334593
profile_0148,profile_0466,9.276531148503764,77.94228634059948
profile_0148,profile_0472,7.655071166279328,104.08650248711405
profile_0148,profile_0475,6.752801731592662,95.58242516278817
profile_0148,profile_0486,8.4984454257365,91.29622117042962
profile_0148,profile_0503,6.775410668749728,113.62658139713612
profile_0148,profile_0509,6.474526781346498,113.07961796893373
profile_0148,profile_0519,8.72873455025021,101.5381701627521
profile_0148,profile_0521,5.19426137561654,96.8039255402383
profile_0148,profile_0533,6.221395707554181,134.79985163196582
profile_0148,profile_0535,5.613182659388251,106.8971468281544
profile_0148,profile_0542,8.216763227369285,123.79822292747178
profile_0148,profile_0560,8.930966874346254,114.76062042355818
profile_0148,profile_0579,8.431269668429605,150.88737521741174
profile_0148,profile_0585,9.157648998182632,105.57461816175325
profile_0148,profile_0590,7.353189945176132,115.68923891183657
profile_0148,profile_0596,8.814933413877624,96.44169222903547
profile_0148,profile_0608,6.030894714514405,145.4407095692262
profile_0148,profile_0610,5.03386537357577,79.31582439841371
profile_0148,profile_0613,9.381241477421806,99.74968671630002
profile_0148,profile_0618,9.327264599927862,103.88455130576442
profile_0148,profile_0633,10.048336655631699,108.78878618681247
profile_0148,profile_0641,6.241443037403139,116.34001891008957
profile_0148,profile_0645,11.411473441706589,148.6674140489435
profile_0148,profile_0649,8.696134390226659,111.11705539655017
profile_0148,profile_0657,4.721562672627618,98.77246579892596
profile_0148,profile_0663,6.184045524634808,161.86414056238647
profile_0148,profile_0669,8.97900729688891,108.1480466767662
profile_0148,profile_0673,8.050276801869709,100.48382954485761
profile_0148,profile_0688,7.163644813350649,89.89438247187641
profile_0148,profile_0694,5.408581889478106,95.63994981178107
profile_0148,profile_0711,8.695993687616491,132.84201142710842
profile_0148,profile_0716,8.252232371372193,92.21713506718802
profile_0148,profile_0717,8.110792838306613,116.48605066702193
profile_0148,profile_0718,7.150401543152869,118.88229472886196
profile_0148,profile_0726,7.651887187962596,148.55302083767936
profile_0148,profile_0745,10.753689740297215,122.37646832622684
profile_0148,profile_0747,6.3597582836345525,96.21850133939938
profile_0148,profile_0749,7.29784917217001,106.72862783714592
profile_0148,profile_0753,7.411058765185791,145.52662986546483
profile_0148,profile_0754,5.2354744313657715,75.26619427073486
profile_0148,profile_0760,10.184739779742282,94.04254356406997
profile_0148,profile_0775,5.600478837246569,105.76861538282516
profile_0148,profile_0778,6.1861856423257455,101.91172650877817
profile_0148,profile_0785,8.169512136119852,119.20570456148481
profile_0148,profile_0790,9.128160872633735,93.56281312572854
profile_0148,profile_0794,7.882427946297578,156.21779668142807
profile_0148,profile_0795,10.16518832651147,100.54352291420865
profile_0165,profile_0167,9.855074084257694,119.30632841555388
profile_0165,profile_0172,10.192247366243848,84.63450832845902
profile_0165,profile_0176,9.045748648341364,94.89467845985885
profile_0165,profile_0186,10.264231324898327,83.92258337301111
profile_0165,profile_0204,5.823450621257861,95.12623192369179
profile_0165,profile_0217,11.560355925292228,79.39143530633515
profile_0165,profile_0219,7.104635741785613,83.90470785361212
profile_0165,profile_0233,9.68696345350013,80.75270893288967
profile_0165,profile_0248,6.091898034614068,101.12863096077193
profile_0165,profile_0253,8.857165584169255,81.51686941977103
profile_0165,profile_0269,9.551607854458378,93.07523838271918
profile_0165,profile_0272,9.201803985484535,136.52106064633398
profile_0165,profile_0280,9.996358275259452,89.08984229416954
profile_0165,profile_0287,6.998371548843974,102.29369482035537
profile_0165,profile_0293,10.644729415488039,91.60785992479029
profile_0165,profile_0295,13.271988950471979,92.89779329994873
profile_0165,profile_0297,9.593854017256252,90.0166651237425
profile_0165,profile_0307,6.646821981070422,95.93747964169165
profile_0165,profile_0308,12.916903655160175,97.61147473529944
profile_0165,profile_0325,8.233192413514917,118.7981481337146
profile_0165,profile_0345,12.344868853411784,104.80935072788114
profile_0165,profile_0353,9.818430643604955,101.02474944289642
profile_0165,profile_0355,6.18691798840085,91.18662182579197
profile_0165,profile_0360,9.345146320185856,102.2154587134451
profile_0165,profile_0364,9.431147224828575,86.82165628459296
profile_0165,profile_0368,12.78202872982721,95.7496736286866
profile_0165,profile_0372,7.621150090016309,104.60401521930217
profile_0165,profile_0390,7.584842559205731,103.6532681587995
profile_0165,profile_0391,8.807172569107001,117.69027147559818
profile_0165,profile_0393,12.975823431136547,87.22958213817145
profile_0165,profile_0395,10.33421215505031,73.07530362578044
profile_0165,profile_0397,10.72059382411407,73.55949972641196
profile_0165,profile_0416,9.704838350453034,114.59930191759459
profile_0165,profile_0424,8.42032379770729,104.3599540053559
profile_0165,profile_0427,10.58104069856613,88.20430828479978
profile_0165,profile_0433,7.043408391717887,89.05616205518852
profile_0165,profile_0445,11.386101921002595,124.10076550932311
profile_0165,profile_0458,12.178558300766566,97.45255255764212
profile_0165,profile_0466,11.996335925776442,91.35097153287424
profile_0165,profile_0472,10.90197537484557,113.98245479020005
profile_0165,profile_0475,11.415752793850666,99.23708984044222
profile_0165,profile_0486,10.051240693088593,108.66002024663901
profile_0165,profile_0503,12.988069332273145,112.66321493726335
profile_0165,profile_0509,6.613163221484195,102.16163663528496
profile_0165,profile_0519,9.820495919059946,82.25569889071517
profile_0165,profile_0521,10.628494123553972,84.39786727163192
profile_0165,profile_0533,10.639939384853973,115.73677030226824
profile_0165,profile_0535,5.91966723405373,113.91663618629195
profile_0165,profile_0542,5.863069238509372,91.83681179135085
profile_0165,profile_0560,6.965930928489953,80.96912991998865
profile_0165,profile_0579,9.187620030189795,152.78416148279246
profile_0165,profile_0585,9.58164181736867,86.74099376880577
profile_0165,profile_0590,10.006639456601725,111.65124271587845
profile_0165,profile_0596,7.157418395003845,91.0659101969557
profile_0165,profile_0608,10.995148027646916,119.62859190009719
profile_0165,profile_0610,9.21551906421959,72.00694410957877
profile_0165,profile_0613,10.010386676936086,106.8831137270991
profile_0165,profile_0618,12.296912407558175,99.59919678390986
profile_0165,profile_0633,11.18933729982007,89.81647955692763
profile_0165,profile_0641,7.141990729246259,111.97767634667188
profile_0165,profile_0645,9.530222386774147,123.3531515608742
profile_0165,profile_0649,8.787277775539321,99.55400544428134
profile_0165,profile_0657,8.078564505904241,105.40398474441088
profile_0165,profile_0663,9.586108413051663,150.5456741324705
profile_0165,profile_0669,11.393097508924622,94.75230867899737
profile_0165,profile_0673,10.973299333647585,83.45657553482529
profile_0165,profile_0688,6.973268282674851,97.082439194738
profile_0165,profile_0694,10.110570381039391,87.45856161634491
profile_0165,profile_0711,7.380492450749258,98.65596788841515
profile_0165,profile_0716,11.497698204559384,84.970583144992
profile_0165,profile_0717,5.373796227185655,91.88579868510693
profile_0165,profile_0718,10.730100480106456,119.96249413879323
profile_0165,profile_0726,11.392575529260883,123.85475364312829
profile_0165,profile_0745,7.642153360385377,104.63269087622663
profile_0165,profile_0747,6.756981111936225,100.32945728947207
profile_0165,profile_0749,7.404239618623361,119.98749934889051
profile_0165,profile_0753,5.426952262248964,129.52219886953742
profile_0165,profile_0754,9.700518781332025,96.89685237405806
profile_0165,profile_0760,9.993201295641281,93.60555539069249
profile_0165,profile_0775,7.526007970472964,96.43132271207318
profile_0165,profile_0778,7.392688269271167,109.01376059929315
profile_0165,profile_0785,11.331686131175262,95.84362263604189
profile_0165,profile_0790,11.729655632314863,81.64557550780079
profile_0165,profile_0794,6.835228009753643,137.70983988081608
profile_0165,profile_0795,10.721787250196577,94.23905772024676
profile_0167,profile_0172,4.991326421587488,104.47487736293353
profile_0167,profile_0176,9.134673113584215,132.66876045248935
profile_0167,profile_0186,7.407219737056412,95.98437372822724
profile_0167,profile_0204,10.399244824707178,141.64391974243017
profile_0167,profile_0217,6.733918913329777,104.69479452198185
profile_0167,profile_0219,9.372624696768279,124.91597175701753
profile_0167,profile_0233,6.583209037997575,131.0915710486376
profile_0167,profile_0248,10.089276371830632,146.05136082899057
profile_0167,profile_0253,8.911345867673537,107.2240644631605
profile_0167,profile_0269,9.129016452511607,150.14992507490638
profile_0167,profile_0272,9.01413587870967,133.37166115783367
profile_0167,profile_0280,10.274087932481756,143.7949929587258
profile_0167,profile_0287,8.375828556290491,125.63439019631528
profile_0167,profile_0293,8.357380401804054,107.05138952858108
profile_0167,profile_0295,11.240456713547317,116.1292383510716
profile_0167,profile_0297,5.888756899071625,130.1191761424887
profile_0167,profile_0307,7.847733162493189,117.82189949241184
profile_0167,profile_0308,7.605265547069334,132.75541420220873
profile_0167,profile_0325,10.781081545165014,150.65523555456014
profile_0167,profile_0345,7.37264071762837,116.40017182117903
profile_0167,profile_0353,9.011954695002185,139.7855500400524
profile_0167,profile_0355,8.850046828257259,98.46319109189992
profile_0167,profile_0360,7.487861426184009,122.14745187681976
profile_0167,profile_0364,10.80861616111193,100.02999550134949
profile_0167,profile_0368,6.931478279927709,97.80593029055038
profile_0167,profile_0372,8.616377196421974,117.18361660232202
profile_0167,profile_0390,9.163670931613991,143.01048912579805
profile_0167,profile_0391,6.833909816214419,138.2497739600322
profile_0167,profile_0393,7.274047271027476,105.71187255932988
profile_0167,profile_0395,8.641560174850651,123.31261087171903
profile_0167,profile_0397,10.364349168044928,134.50278807519194
profile_0167,profile_0416,5.62022681459141,138.9136422386225
profile_0167,profile_0424,9.466531444688483,120.22063050907694
profile_0167,profile_0427,8.342254563480985,128.42896869476138
profile_0167,profile_0433,6.499258006695802,112.35212503553282
profile_0167,profile_0445,7.244057376490267,160.86951233841668
profile_0167,profile_0458,8.561869583341856,115.88356225108029
profile_0167,profile_0466,5.1585812363195345,97.06183596038146
profile_0167,profile_0472,4.9353362280930675,141.088624630053
profile_0167,profile_0475,8.095423873649494,116.4474130240771
profile_0167,profile_0486,6.818320098871335,126.52667702899653
profile_0167,profile_0503,10.229074786630848,136.20205578477882
profile_0167,profile_0509,5.668927809304893,108.82554847093581
profile_0167,profile_0519,9.082975595447474,102.810505299799
profile_0167,profile_0521,5.956581797636426,113.83760362902936
profile_0167,profile_0533,5.356594919771013,143.20265360669822
profile_0167,profile_0535,6.919458221373764,144.4056785587049
profile_0167,profile_0542,7.722614615643924,147.38385257551113
profile_0167,profile_0560,8.691057684023823,127.96093153771584
profile_0167,profile_0579,6.331077642515839,166.66433331699977
profile_0167,profile_0585,8.812259038746415,121.83595528414426
profile_0167,profile_0590,7.794572836679599,107.88883167408942
profile_0167,profile_0596,7.898369544030988,121.61003248087717
profile_0167,profile_0608,8.424065229978268,155.65667348366404
profile_0167,profile_0610,6.225512934087433,93.55746896961247
profile_0167,profile_0613,6.832341732707184,122.87391912037315
profile_0167,profile_0618,8.749634747065208,120.3577999134248
profile_0167,profile_0633,8.942446136769654,131.829435256319
profile_0167,profile_0641,10.003671935422865,133.42038824707413
profile_0167,profile_0645,9.175229650030461,156.7226850203888
profile_0167,profile_0649,5.453612411548837,135.5249054602142
profile_0167,profile_0657,5.2007554116746695,97.62171889492625
profile_0167,profile_0663,9.250733887442447,157.77832550765646
profile_0167,profile_0669,7.788583828503707,121.23530838827442
profile_0167,profile_0673,8.856031092668069,116.59759860305871
profile_0167,profile_0688,6.306035561215589,89.9833317898376
profile_0167,profile_0694,6.024005765227895,127.69886452118516
profile_0167,profile_0711,9.893228096983671,143.3073619881407
profile_0167,profile_0716,5.344875396566258,101.14346246792226
profile_0167,profile_0717,7.075654843372797,114.59930191759459
profile_0167,profile_0718,8.679246541125012,140.27473043994775
profile_0167,profile_0726,8.412258522184223,150.59216447079842
profile_0167,profile_0745,7.771815172746954,121.37545056559007
profile_0167,profile_0747,7.239708538531459,124.42668524074729
profile_0167,profile_0749,7.704805976258984,123.664869708418
profile_0167,profile_0753,10.12982820037096,169.00887550658396
profile_0167,profile_0754,8.60991842429612,111.09005356016353
profile_0167,profile_0760,7.279743148791826,128.53015210447703
profile_0167,profile_0775,8.794503592106055,131.0915710486376
profile_0167,profile_0778,6.8664346564090275,143.5548675594109
profile_0167,profile_0785,7.5215846202844805,137.96376335835436
profile_0167,profile_0790,7.481537774776682,122.13926477591062
profile_0167,profile_0794,7.758030594039061,143.0034964607509
profile_0167,profile_0795,9.588287874550735,126.00396819148197
profile_0172,profile_0176,9.270430398863374,120.00833304400157
profile_0172,profile_0186,7.155077048339364,77.31752712031083
profile_0172,profile_0204,12.304322645519658,117.06408501329517
profile_0172,profile_0217,5.777814509099901,87.69264507357501
profile_0172,profile_0219,9.164724088522872,90.60353193998566
profile_0172,profile_0233,9.117806018746299,104.17293314484334
profile_0172,profile_0248,11.746388927374944,117.90674280973077
profile_0172,profile_0253,8.092547754558657,109.6904736064167
profile_0172,profile_0269,11.210238395234304,117.39676315810415
profile_0172,profile_0272,9.856593405584357,134.03357788255897
