position_id,prompt_topk_out_reach_count,prompt_topk_out_reach_weight,two_hop_reach_count,combined_two_step_reach_count,cascade_reach_potential,prompt_topk_out_reach_pct,cascade_reach_pct,dominant_structural_role,community_id,weighted_out_degree,weighted_out_degree_pct,weighted_in_degree,bridge_score,bridge_score_pct,h2_neighborhood_activation_readiness,incoming_peer_community_count,incoming_effective_peer_count,cross_community_incoming_share,h3_central_susceptible_sender_readiness,h4_central_resilient_sender_dampening_capacity
400454,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.6229986838577706,0.546976305552281,7.484477656480601,0.2434931388228152,0.4327478486384534,0.953117246293814,3,28.88605327521507,0.14717081141340455,0.277991276670989,0.277991276670989
127609,1,0.0655124684913474,0,1,0.07867188257149642,0.6049157137805021,0.550453848874219,broker_bridge,1,0.0655124684913474,0.25167983024873275,9.034629962820908,0.5795155326698738,0.8944948720971354,0.9650319137174225,4,25.023782856084992,0.41008557096764464,0.3023892621636569,0.3023892621636569
389333,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,0.6469892217736699,0.3435113286549393,0.583755746787693,0.799503590568515,3,6.2889597113118505,0.20251486821295162,0.1565660733231168,0.1565660733231168
25049,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,1.0345286451815208,0.5857297491587539,0.9012141930920665,0.7295567218634144,4,4.945727016287426,0.3995344061951616,0.2200577625839915,0.2200577625839915
41613,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,visible_sender,0,1.80587296671456,0.7397147235647766,4.067729311342804,0.2655857065253441,0.4670517505599434,0.9082080141378727,3,17.492247643890344,0.15554607219908706,0.35231050335966047,0.35231050335966047
312498,2,0.8652946262526862,7,9,0.26134233699193343,0.7396557821525404,0.778321348579512,cluster_core,1,3.696376241765072,0.8270658964988801,7.764619556467353,0.2806556727586575,0.49168926087469056,0.9565053918095194,3,25.91109150022525,0.10992337565458861,0.5054149675959162,0.5054149675959162
133673,1,0.0655124684913474,7,8,0.24938396747392025,0.6049157137805021,0.7658257691854297,cross_community_connector,2,0.0655124684913474,0.25167983024873275,6.535944997657388,0.6625192941362343,0.9741836614405281,0.9312254109287019,5,22.969726016220104,0.8505108866864656,0.39514745823842623,0.39514745823842623
361786,8,2.772909456878142,7,15,0.3146875302859857,0.9032182011080986,0.8270658964988801,visible_sender,0,4.348378092376994,0.8448662029942238,1.4883385007470458,0.1743191648458051,0.31380407874572674,0.635225243306578,2,9.75295845174639,0.0440171832271117,0.5000733754258172,0.5000733754258172
134363,4,0.6007520157685198,9,13,0.29953177933612474,0.8440999646351527,0.8132736060356006,exposed_receiver,1,1.0914303557396374,0.6517741365083107,23.82343951620517,0.2689276578698867,0.4721207120122598,0.9887454351658823,2,29.728159094850984,0.14132675730507607,0.4573343908816168,0.4573343908816168
319026,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,1,0.0,0.11375692561593775,4.525570213211983,0.5748275386858926,0.8889543793469291,0.9066444902280434,4,26.07900258998471,0.4237134836507137,0.21760579983496403,0.21760579983496403
